availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
May 01,2022-05-01 00:00:00,Calgary,Dover,51.0215105,-113.985118,/ab/calgary/rentals/house/3-bedrooms/dover/pet-friendly/484336,House,1800.0,3,1200,1.0,2,2,0,0,0,0,1,5
May 01,2022-05-01 00:00:00,Calgary,Richmond/Knob Hill,51.030949,-114.1121662,/ab/calgary/rentals/house/4-bedrooms/richmond-knob-hill/pet-friendly/134740,House,6995.0,4,3800,3.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Tuscany,51.1212033,-114.2407693,/ab/calgary/rentals/house/2-bedrooms/tuscany/484254,House,900.0,2,1700,3.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Calgary,Huntington Hills,51.11742,-114.07307,/ab/calgary/rentals/house/3-bedrooms/huntington-hills/111943,House,2000.0,3,1100,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Tuscany,51.1337762,-114.251799,/ab/calgary/rentals/house/3-bedrooms/tuscany/pet-friendly/81498,House,2350.0,3,1850,2.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Panorama Hills,51.1700423,-114.0844318,/ab/calgary/rentals/house/3-bedrooms/panorama-hills/484381,House,2995.0,3,2500,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Castleridge,51.105489045984,-113.964335918427,/ab/calgary/rentals/house/3-bedrooms/castleridge/pet-friendly/19587,House,1698.0,3,1800,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Tuscany,51.121958,-114.243205,/ab/calgary/rentals/house/3-bedrooms/tuscany/431827,House,2300.0,3,1825,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Varsity,51.0889801,-114.1513356,/ab/calgary/rentals/house/4-bedrooms/varsity/484193,House,3400.0,4,2000,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Evergreen,50.9187143,-114.122258,/ab/calgary/rentals/house/4-bedrooms/evergreen/92880,House,2400.0,4,3000,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Arbour Lake,51.1384819,-114.2089064,/ab/calgary/rentals/house/3-bedrooms/arbour-lake/473444,House,2200.0,3,1400,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Hamptons,51.1458582,-114.1396924,/ab/calgary/rentals/house/3-bedrooms/hamptons/484054,House,2790.0,3,2500,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Dalhousie,51.1132736,-114.1549192,/ab/calgary/rentals/house/3-bedrooms/dalhousie/480254,House,2600.0,3,2300,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mayland Heights,51.060497,-114.005893,/ab/calgary/rentals/house/4-bedrooms/mayland-heights/386585,House,1995.0,4,1690,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mahogany,50.8931356,-113.9102897,/ab/calgary/rentals/house/4-bedrooms/mahogany/359836,House,2100.0,4,2009,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Brentwood,51.1041717,-114.1323992,/ab/calgary/rentals/house/4-bedrooms/brentwood/pet-friendly/484338,House,3500.0,4,3000,3.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Cranston,50.885538,-113.9841446,/ab/calgary/rentals/house/3-bedrooms/cranston/377370,House,2400.0,3,2204,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,South Calgary,51.0274829,-114.1072011,/ab/calgary/rentals/house/4-bedrooms/south-calgary/pet-friendly/81809,House,3800.0,4,3300,3.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Auburn Bay,50.8984666,-113.9582445,/ab/calgary/rentals/house/4-bedrooms/auburn-bay/483973,House,3300.0,4,2211,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Dalhousie,51.110833379855,-114.169545066748,/ab/calgary/rentals/house/3-bedrooms/dalhousie/pet-friendly/483856,House,3999.0,3,2200,3.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Evergreen Estates,50.9265898,-114.1024189,/ab/calgary/rentals/house/4-bedrooms/evergreen-estates/484060,House,3200.0,4,2431,4.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Copperfield,50.919579910697,-113.920040645644,/ab/calgary/rentals/house/3-bedrooms/copperfield/pet-friendly/296294,House,2250.0,3,2387,3.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Coventry Hills,51.1724256,-114.0512013,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/pet-friendly/375093,House,1750.0,3,1800,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Edgemont,51.1341733,-114.1351087,/ab/calgary/rentals/house/4-bedrooms/edgemont/461764,House,2499.0,4,1850,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Panorama Hills,51.1592003,-114.0790099,/ab/calgary/rentals/house/3-bedrooms/panorama-hills/pet-friendly/387972,House,2700.0,3,1770,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mission,51.0363463,-114.0691909,/ab/calgary/rentals/house/2-bedrooms/mission/pet-friendly/28822,House,1700.0,2,970,1.0,2,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Radisson Heights,51.0430765,-113.9866196,/ab/calgary/rentals/house/2-bedrooms/radisson-heights/483964,House,1850.0,2,1100,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Crescent Heights,51.0648028,-114.0712187,/ab/calgary/rentals/house/2-bedrooms/crescent-heights/pet-friendly/483436,House,1500.0,2,650,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mount Pleasant,51.0687852,-114.0691455,/ab/calgary/rentals/house/4-bedrooms/mount-pleasant/99446,House,3499.0,4,2000,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Panorama Hills,51.164123784055,-114.073113739287,/ab/calgary/rentals/house/3-bedrooms/panorama-hills/pet-friendly/483799,House,2600.0,3,1700,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Inglewood,51.0402227,-114.0259382,/ab/calgary/rentals/house/3-bedrooms/inglewood/pet-friendly/475046,House,3200.0,3,1086,1.0,2,2,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Calgary,Coventry Hills,51.1700715,-114.0632725,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/483863,House,1850.0,3,1350,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Panorama Hills,51.1578153,-114.0896517,/ab/calgary/rentals/house/4-bedrooms/panorama-hills/pet-friendly/394034,House,2600.0,4,2011,2.0,2,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Hidden Valley,51.14827966445,-114.134439984409,/ab/calgary/rentals/house/4-bedrooms/hidden-valley/pet-friendly/483645,House,2400.0,4,1350,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Oakridge,50.971821,-114.1322037,/ab/calgary/rentals/house/3-bedrooms/oakridge/483641,House,4500.0,3,2060,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Evergreen,50.9130274,-114.103784,/ab/calgary/rentals/house/3-bedrooms/evergreen/386778,House,2600.0,3,2900,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Hidden Valley,51.1467434,-114.1162057,/ab/calgary/rentals/house/4-bedrooms/hidden-valley/pet-friendly/378438,House,2400.0,4,1600,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Aspen Woods,51.043327706646,-114.21446311272,/ab/calgary/rentals/house/4-bedrooms/aspen-woods/pet-friendly/373594,House,7000.0,4,3200,3.0,2,2,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Calgary,Crescent Heights,51.0626343,-114.0748198,/ab/calgary/rentals/house/3-bedrooms/crescent-heights/433629,House,5495.0,3,3183,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Mahogany,50.92583,-113.90601,/ab/calgary/rentals/house/4-bedrooms/mahogany/pet-friendly/482948,House,4500.0,4,2406,4.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,New Brighton,50.9218338,-113.9556603,/ab/calgary/rentals/house/4-bedrooms/new-brighton/483094,House,2750.0,4,2000,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Crescent Heights,51.0661709,-114.0656774,/ab/calgary/rentals/house/3-bedrooms/crescent-heights/399678,House,3000.0,3,1819,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Spruce Cliff,51.0460617,-114.1415436,/ab/calgary/rentals/house/3-bedrooms/spruce-cliff/444463,House,1480.0,3,1300,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Copperfield,50.912664630213,-113.926333471058,/ab/calgary/rentals/house/3-bedrooms/copperfield/360585,House,1900.0,3,1600,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Seton,50.8661036,-113.9567494,/ab/calgary/rentals/house/4-bedrooms/seton/390487,House,2350.0,4,1802,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Legacy,50.8581266,-114.0229623,/ab/calgary/rentals/house/4-bedrooms/legacy/113301,House,2200.0,4,2000,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Palliser,50.967555,-114.1155754,/ab/calgary/rentals/house/4-bedrooms/palliser/pet-friendly/481197,House,2500.0,4,1680,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Scenic Acres,51.1182906,-114.2213368,/ab/calgary/rentals/house/5-bedrooms/scenic-acres/pet-friendly/85641,House,2500.0,5,2066,3.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,New Brighton,50.9258752,-113.9540572,/ab/calgary/rentals/house/3-bedrooms/new-brighton/481960,House,2100.0,3,2000,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Beddington,51.1285042,-114.0837164,/ab/calgary/rentals/house/5-bedrooms/beddington/81439,House,1750.0,5,1153,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Tuxedo,51.0704983,-114.0644221,/ab/calgary/rentals/house/5-bedrooms/tuxedo/132686,House,1750.0,5,2000,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Banff Trail,51.069048036643,-114.113555549738,/ab/calgary/rentals/house/4-bedrooms/banff-trail/pet-friendly/427566,House,2950.0,4,1600,4.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Glendale,51.0297082,-114.1457036,/ab/calgary/rentals/house/4-bedrooms/glendale/pet-friendly/481435,House,3495.0,4,2360,3.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Highwood,51.0908517,-114.0743219,/ab/calgary/rentals/house/4-bedrooms/highwood/pet-friendly/481652,House,2680.0,4,1374,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Spruce Cliff,51.05256,-114.13982,/ab/calgary/rentals/house/3-bedrooms/spruce-cliff/364210,House,2200.0,3,1900,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Riverbend,50.9731351,-114.0168156,/ab/calgary/rentals/house/4-bedrooms/riverbend/441561,House,1950.0,4,1875,2.0,0,0,0,0,0,0,0,5
May 02,2022-05-02 00:00:00,Calgary,Rocky Ridge,51.1461849,-114.2379705,/ab/calgary/rentals/house/3-bedrooms/rocky-ridge/pet-friendly/484162,House,2500.0,3,1507,3.0,2,2,0,0,0,0,0,5
May 02,2022-05-02 00:00:00,Calgary,Arbour Lake,51.13267,-114.19572,/ab/calgary/rentals/house/4-bedrooms/arbour-lake/102370,House,2000.0,4,1500,3.0,0,0,0,0,0,0,0,5
May 03,2022-05-03 00:00:00,Calgary,Beddington,51.1325187,-114.0805036,/ab/calgary/rentals/house/3-bedrooms/beddington/62620,House,1500.0,3,1076,2.0,0,0,0,0,0,0,0,5
May 05,2022-05-05 00:00:00,Calgary,Capitol Hill,51.0730317,-114.0940487,/ab/calgary/rentals/house/4-bedrooms/capitol-hill/pet-friendly/484317,House,2800.0,4,2000,2.0,2,2,0,0,0,0,0,5
May 09,2022-05-09 00:00:00,Calgary,Rocky Ridge,51.1466318,-114.2529453,/ab/calgary/rentals/house/4-bedrooms/rocky-ridge/pet-friendly/343499,House,2500.0,4,2400,3.0,2,0,0,0,0,0,0,5
May 10,2022-05-10 00:00:00,Calgary,Royal Oak,51.141559,-114.229713,/ab/calgary/rentals/house/5-bedrooms/royal-oak/pet-friendly/402876,House,3150.0,5,2700,3.0,2,2,0,0,0,0,0,5
May 10,2022-05-10 00:00:00,Calgary,Legacy,50.857022082022,-114.001828513492,/ab/calgary/rentals/house/3-bedrooms/legacy/482477,House,2200.0,3,1600,2.0,0,0,0,0,0,0,0,5
May 13,2022-05-13 00:00:00,Calgary,Tuscany,51.1277847,-114.2534126,/ab/calgary/rentals/house/4-bedrooms/tuscany/483802,House,3000.0,4,1815,3.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Coventry Hills,51.1634442,-114.0617934,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/pet-friendly/312008,House,2100.0,3,1250,3.0,2,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Glengarry,51.0354582,-114.1255569,/ab/calgary/rentals/house/2-bedrooms/glengarry/pet-friendly/483653,House,2000.0,2,980,1.0,2,2,1,1,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Auburn Bay,50.8836546,-113.9656167,/ab/calgary/rentals/house/4-bedrooms/auburn-bay/484288,House,3000.0,4,1600,3.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Lynnwood,50.9991342,-114.014748,/ab/calgary/rentals/house/3-bedrooms/lynnwood/pet-friendly/370435,House,1800.0,3,1400,1.0,2,2,1,1,1,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Highland Park,51.0818211,-113.9464372,/ab/calgary/rentals/house/4-bedrooms/highland-park/412327,House,2600.0,4,1944,3.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Calgary,Chaparral,50.8843011,-114.0216139,/ab/calgary/rentals/house/5-bedrooms/chaparral/pet-friendly/109831,House,2900.0,5,2470,3.0,2,2,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Calgary,West Springs,51.0607732,-114.1932615,/ab/calgary/rentals/house/3-bedrooms/west-springs/483594,House,2900.0,3,2100,2.0,0,0,0,0,0,0,0,5
May 16,2022-05-16 00:00:00,Calgary,Coventry Hills,51.1662688,-114.0538946,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/pet-friendly/290321,House,1950.0,3,2000,3.0,2,2,0,0,0,0,0,5
May 16,2022-05-16 00:00:00,Calgary,Tuscany,51.1336163,-114.2426863,/ab/calgary/rentals/house/4-bedrooms/tuscany/359803,House,2200.0,4,1944,3.0,0,0,0,0,0,0,0,5
May 16,2022-05-16 00:00:00,Calgary,Country Hills,51.1508403,-114.0672548,/ab/calgary/rentals/house/3-bedrooms/country-hills/327748,House,1650.0,3,1100,2.0,0,0,0,0,0,0,0,5
May 18,2022-05-18 00:00:00,Calgary,Aspen Woods,51.0399102,-114.1963069,/ab/calgary/rentals/house/6-bedrooms/aspen-woods/pet-friendly/380853,House,7500.0,6,5900,6.0,2,2,0,0,0,0,0,5
May 21,2022-05-21 00:00:00,Calgary,MacEwan,51.13615,-114.1198942,/ab/calgary/rentals/house/4-bedrooms/macewan/482892,House,2850.0,4,2800,4.0,0,0,0,0,0,0,0,5
May 28,2022-05-28 00:00:00,Calgary,Cougar Ridge,51.0689092,-114.2072058,/ab/calgary/rentals/house/3-bedrooms/cougar-ridge/481750,House,2650.0,3,1934,3.0,0,0,0,0,0,0,0,5
May 28,2022-05-28 00:00:00,Calgary,Aspen Woods,51.0459285,-114.2125483,/ab/calgary/rentals/house/4-bedrooms/aspen-woods/484166,House,5500.0,4,3500,3.0,0,0,0,0,0,0,0,5
Jun 01,2022-06-01 00:00:00,Calgary,Evanston,51.1646,-114.11739,/ab/calgary/rentals/house/3-bedrooms/evanston/94424,House,1900.0,3,1600,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Douglas Glen,50.9573615,-114.0143051,/ab/calgary/rentals/house/3-bedrooms/douglas-glen/96153,House,2050.0,3,1850,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Garrison Green,51.001766,-114.1233836,/ab/calgary/rentals/house/3-bedrooms/garrison-green/pet-friendly/484281,House,2885.0,3,1260,2.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Saddle Ridge,51.136693,-113.9389559,/ab/calgary/rentals/house/3-bedrooms/saddle-ridge/448654,House,1850.0,3,1500,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,New Brighton,50.9251046,-113.9483458,/ab/calgary/rentals/house/3-bedrooms/new-brighton/484137,House,2600.0,3,1832,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Copperfield,50.9181453,-113.9203202,/ab/calgary/rentals/house/4-bedrooms/copperfield/373158,House,2800.0,4,1578,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Pineridge,51.0801,-113.9447518,/ab/calgary/rentals/house/3-bedrooms/pineridge/380572,House,1250.0,3,1000,1.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Mahogany,50.899666394736,-113.923291860119,/ab/calgary/rentals/house/6-bedrooms/mahogany/323363,House,3500.0,6,2551,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Ramsay,51.0334404,-114.0399887,/ab/calgary/rentals/house/3-bedrooms/ramsay/pet-friendly/482460,House,2800.0,3,2000,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Royal Oak,51.1355627,-114.2334316,/ab/calgary/rentals/house/4-bedrooms/royal-oak/pet-friendly/483558,House,4950.0,4,3100,3.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Tuscany,51.1330326,-114.2488738,/ab/calgary/rentals/house/4-bedrooms/tuscany/483473,House,3200.0,4,2400,4.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Edgemont,51.125759054287,-114.140763449707,/ab/calgary/rentals/house/4-bedrooms/edgemont/323288,House,2200.0,4,1850,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Citadel,51.1454292,-114.1784409,/ab/calgary/rentals/house/4-bedrooms/citadel/pet-friendly/483272,House,2395.0,4,2200,3.0,2,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Calgary,Richmond/Knob Hill,51.0306418,-114.1125813,/ab/calgary/rentals/house/1-bedroom/richmond-knob-hill/467449,House,2500.0,1,850,1.0,0,0,1,1,1,0,1,6
Jun 15,2022-06-15 00:00:00,Calgary,Ogden,50.985624,-113.9999408,/ab/calgary/rentals/house/2-bedrooms/ogden/pet-friendly/483841,House,1700.0,2,850,2.0,2,2,0,0,0,0,0,6
Jul 01,2022-07-01 00:00:00,Calgary,Britannia,51.013080403298,-114.079972416394,/ab/calgary/rentals/house/3-bedrooms/britannia/98505,House,3200.0,3,1442,3.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Renfrew,51.064779,-114.052371,/ab/calgary/rentals/house/3-bedrooms/renfrew/74662,House,1995.0,3,1600,2.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Auburn Bay,50.883293,-113.957169,/ab/calgary/rentals/house/3-bedrooms/auburn-bay/pet-friendly/148522,House,2500.0,3,2120,2.0,2,2,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Signal Hill,51.0302505,-114.1700029,/ab/calgary/rentals/house/3-bedrooms/signal-hill/484170,House,2400.0,3,1836,2.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Mount Pleasant,51.0730947,-114.0784114,/ab/calgary/rentals/house/3-bedrooms/mount-pleasant/pet-friendly/444355,House,4000.0,3,2800,3.0,2,2,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Strathcona Park,51.0510394,-114.1682652,/ab/calgary/rentals/house/3-bedrooms/strathcona-park/323753,House,2195.0,3,1900,2.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Bridlewood,50.8994553,-114.1011389,/ab/calgary/rentals/house/4-bedrooms/bridlewood/482597,House,2700.0,4,1700,4.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Huntington Hills,51.1156803,-114.0739822,/ab/calgary/rentals/house/5-bedrooms/huntington-hills/439743,House,1700.0,5,1900,2.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Spruce Cliff,51.0505645,-114.1404967,/ab/calgary/rentals/house/4-bedrooms/spruce-cliff/483611,House,2250.0,4,1067,3.0,0,0,0,0,0,0,0,7
Aug 01,2022-08-01 00:00:00,Calgary,Arbour Lake,51.13267,-114.19572,/ab/calgary/rentals/house/3-bedrooms/arbour-lake/338700,House,2850.0,3,2130,3.0,0,0,0,0,0,0,0,8
Aug 01,2022-08-01 00:00:00,Calgary,Lakeview,50.9974253,-114.1201052,/ab/calgary/rentals/house/5-bedrooms/lakeview/pet-friendly/484240,House,3500.0,5,2200,2.0,2,2,0,0,0,0,0,8
Aug 01,2022-08-01 00:00:00,Calgary,Varsity,51.0863378,-114.1616117,/ab/calgary/rentals/house/4-bedrooms/varsity/484148,House,3500.0,4,2000,2.0,0,0,0,0,0,0,0,8
call for availability,call for availability,Calgary,Richmond/Knob Hill,51.032955348603,-114.112300031723,/ab/calgary/rentals/house/2-bedrooms/richmond-knob-hill/pet-friendly/123857,House,1900.0,2,1100,1.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Cranston,50.8831956,-113.9829538,/ab/calgary/rentals/house/3-bedrooms/cranston/pet-friendly/482353,House,3000.0,3,1989,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Livingston,51.1862161,-114.0603292,/ab/calgary/rentals/house/4-bedrooms/livingston/483271,House,2800.0,4,2700,3.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Lakeview,50.9977211,-114.138542177246,/ab/calgary/rentals/house/3-bedrooms/lakeview/483380,House,2600.0,3,1950,2.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Panorama Hills,51.169327855904,-114.095750512256,/ab/calgary/rentals/house/4-bedrooms/panorama-hills/pet-friendly/483448,House,4000.0,4,2000,3.0,2,2,0,0,0,1,1,call for availability
call for availability,call for availability,Calgary,Tuxedo Park,51.0726578,-114.0555345,/ab/calgary/rentals/house/2-bedrooms/tuxedo-park/480751,House,1850.0,2,1000,2.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Tuxedo,51.0749616,-114.0640631,/ab/calgary/rentals/house/2-bedrooms/tuxedo/305638,House,1550.0,2,1400,1.0,0,0,0,0,0,0,0,call for availability
Immediate,2000-01-01 00:00:00,Calgary,Ogden,50.9853643,-113.9984552,/ab/calgary/rentals/main-floor/2-bedrooms/ogden/pet-friendly/484456,Main Floor,1475.0,2,900,1.0,2,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Highland Park,51.0817328,-114.0553955,/ab/calgary/rentals/main-floor/3-bedrooms/highland-park/477626,Main Floor,1750.0,3,1067,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mount Pleasant,51.0752876,-114.0804867,/ab/calgary/rentals/main-floor/2-bedrooms/mount-pleasant/pet-friendly/484391,Main Floor,1600.0,2,858,1.0,0,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bowness,51.078905,-114.177097,/ab/calgary/rentals/main-floor/3-bedrooms/bowness/440277,Main Floor,1650.0,3,1039,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Edgemont,51.1350069,-114.1522342,/ab/calgary/rentals/main-floor/3-bedrooms/edgemont/484387,Main Floor,2200.0,3,2200,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Albert Park,51.03989,-113.99646,/ab/calgary/rentals/main-floor/3-bedrooms/albert-park/pet-friendly/31635,Main Floor,1305.0,3,1100,1.0,2,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Forest Lawn,51.0444243,-113.9718148,/ab/calgary/rentals/main-floor/2-bedrooms/forest-lawn/31613,Main Floor,955.0,2,900,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Radisson Heights,51.0417629,-113.9952083,/ab/calgary/rentals/main-floor/2-bedrooms/radisson-heights/483284,Main Floor,1550.0,2,951,1.0,0,0,0,0,0,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.9925213,-114.075912,/ab/calgary/rentals/main-floor/2-bedrooms/kingsland/pet-friendly/422050,Main Floor,1480.0,2,1100,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mount Pleasant,51.0676736,-114.084062,/ab/calgary/rentals/main-floor/3-bedrooms/mount-pleasant/pet-friendly/298271,Main Floor,2050.0,3,1621,2.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bowness,51.095137,-114.2157192,/ab/calgary/rentals/main-floor/3-bedrooms/bowness/409437,Main Floor,1695.0,3,1385,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Hillhurst,51.054429,-114.0957163,/ab/calgary/rentals/main-floor/2-bedrooms/hillhurst/pet-friendly/453737,Main Floor,1685.0,2,1130,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Banff Trail,51.073165,-114.115836,/ab/calgary/rentals/main-floor/3-bedrooms/banff-trail/pet-friendly/408282,Main Floor,1700.0,3,1250,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Taradale,51.130961264491,-113.922942481445,/ab/calgary/rentals/main-floor/4-bedrooms/taradale/436358,Main Floor,2000.0,4,1550,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Ogden,50.9928576,-114.0099366,/ab/calgary/rentals/main-floor/3-bedrooms/ogden/484266,Main Floor,1550.0,3,950,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Killarney,51.032383154882,-114.132608672833,/ab/calgary/rentals/main-floor/3-bedrooms/killarney/317519,Main Floor,1500.0,3,1050,1.0,0,0,0,0,0,0,0,1
