availability,a,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
May 06,2022-05-06 00:00:00,Mckenzie Towne,50.9276236,-113.9622132,/ab/calgary/rentals/house/3-bedrooms/mckenzie-towne/pet-friendly/374070,House,2150,3,1400,2.0,2,2,0,0,0,0,0,5
May 06,2022-05-06 00:00:00,Hawkwood,51.1297755,-114.1672053,/ab/calgary/rentals/house/3-bedrooms/hawkwood/pet-friendly/484934,House,3400,3,1410,3.0,2,2,0,0,0,0,0,5
May 08,2022-05-08 00:00:00,Signal Hill,51.0324715,-114.1744203,/ab/calgary/rentals/house/3-bedrooms/signal-hill/pet-friendly/333023,House,2680,3,2268,2.0,2,0,0,0,0,0,0,5
May 13,2022-05-13 00:00:00,Royal Oak,51.1447952,-114.2201406,/ab/calgary/rentals/house/4-bedrooms/royal-oak/pet-friendly/485129,House,2700,4,1729,4.0,2,2,0,0,0,0,0,5
May 13,2022-05-13 00:00:00,Tuscany,51.1277847,-114.2534126,/ab/calgary/rentals/house/4-bedrooms/tuscany/483802,House,3000,4,1815,3.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Glengarry,51.0354582,-114.1255569,/ab/calgary/rentals/house/2-bedrooms/glengarry/pet-friendly/483653,House,2000,2,980,1.0,2,2,1,1,1,0,0,5
May 15,2022-05-15 00:00:00,Harvest Hills,51.1497589,-114.0557953,/ab/calgary/rentals/house/4-bedrooms/harvest-hills/97285,House,2250,4,2600,3.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Chaparral,50.8843011,-114.0216139,/ab/calgary/rentals/house/5-bedrooms/chaparral/pet-friendly/109831,House,2900,5,2470,3.0,2,2,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Fairview,50.984774,-114.0641118,/ab/calgary/rentals/house/4-bedrooms/fairview/484841,House,2500,4,1300,3.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Lynnwood,50.9991342,-114.014748,/ab/calgary/rentals/house/3-bedrooms/lynnwood/pet-friendly/370435,House,1800,3,1400,1.0,2,2,1,1,1,0,0,5
May 15,2022-05-15 00:00:00,Glamorgan,51.0103519,-114.1524819,/ab/calgary/rentals/house/5-bedrooms/glamorgan/449501,House,2600,5,1790,2.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Briar Hill,51.0656351,-114.1074878,/ab/calgary/rentals/house/3-bedrooms/briar-hill/pet-friendly/484607,House,2100,3,2200,2.0,2,2,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Varsity,51.0991048,-114.1583896,/ab/calgary/rentals/house/5-bedrooms/varsity/458391,House,2850,5,1084,2.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Coventry Hills,51.1634442,-114.0617934,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/pet-friendly/312008,House,2100,3,1250,3.0,2,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Auburn Bay,50.8836546,-113.9656167,/ab/calgary/rentals/house/4-bedrooms/auburn-bay/484288,House,3000,4,1600,3.0,0,0,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,West Springs,51.0607732,-114.1932615,/ab/calgary/rentals/house/3-bedrooms/west-springs/483594,House,2900,3,2100,2.0,0,0,0,0,0,0,0,5
May 16,2022-05-16 00:00:00,Coventry Hills,51.1662688,-114.0538946,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/pet-friendly/290321,House,1950,3,2000,3.0,2,2,0,0,0,0,0,5
May 16,2022-05-16 00:00:00,Tuscany,51.1336163,-114.2426863,/ab/calgary/rentals/house/4-bedrooms/tuscany/359803,House,2200,4,1944,3.0,0,0,0,0,0,0,0,5
May 21,2022-05-21 00:00:00,MacEwan,51.13615,-114.1198942,/ab/calgary/rentals/house/4-bedrooms/macewan/482892,House,2850,4,2800,4.0,0,0,0,0,0,0,0,5
May 28,2022-05-28 00:00:00,Aspen Woods,51.0459285,-114.2125483,/ab/calgary/rentals/house/4-bedrooms/aspen-woods/484166,House,5000,4,3500,3.0,0,0,0,0,0,0,0,5
May 28,2022-05-28 00:00:00,Evanston,51.1694311,-114.1167461,/ab/calgary/rentals/house/3-bedrooms/evanston/484638,House,2500,3,2200,2.0,0,0,1,1,1,0,0,5
May 28,2022-05-28 00:00:00,Cougar Ridge,51.0689092,-114.2072058,/ab/calgary/rentals/house/3-bedrooms/cougar-ridge/481750,House,2650,3,1934,2.0,0,0,0,0,0,0,0,5
Jun 01,2022-06-01 00:00:00,Royal Oak,51.142703,-114.230635,/ab/calgary/rentals/house/4-bedrooms/royal-oak/pet-friendly/305709,House,2100,4,1700,2.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Beddington,51.1292866,-114.0938496,/ab/calgary/rentals/house/3-bedrooms/beddington/pet-friendly/485380,House,1950,3,1250,1.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Bowness,51.0925668,-114.1953996,/ab/calgary/rentals/house/2-bedrooms/bowness/pet-friendly/485367,House,1950,2,1600,1.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Evanston,51.1748632,-114.1013763,/ab/calgary/rentals/house/3-bedrooms/evanston/pet-friendly/132521,House,1950,3,1300,2.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Crescent Heights,51.064522481653,-114.069310514819,/ab/calgary/rentals/house/1-bedroom/crescent-heights/pet-friendly/90495,House,2000,1,700,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Winston Heights,51.0686878,-114.0427897,/ab/calgary/rentals/house/3-bedrooms/winston-heights/470275,House,3500,3,1400,2.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Bridgeland,51.0561848,-114.0400623,/ab/calgary/rentals/house/2-bedrooms/bridgeland/pet-friendly/467119,House,1800,2,822,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Hidden Valley,51.1473732,-114.1074109,/ab/calgary/rentals/house/4-bedrooms/hidden-valley/pet-friendly/485216,House,3000,4,2173,4.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Aspen Woods,51.044119,-114.2117572,/ab/calgary/rentals/house/4-bedrooms/aspen-woods/109468,House,2800,4,2200,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Albert Park,51.044373,-113.9972049,/ab/calgary/rentals/house/3-bedrooms/albert-park/pet-friendly/383796,House,1750,3,1200,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Coventry Hills,51.1608167,-114.0475218,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/pet-friendly/289446,House,2450,3,1450,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Collingwood,51.0869024,-114.0985163,/ab/calgary/rentals/house/4-bedrooms/collingwood/pet-friendly/451922,House,2600,4,1715,3.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Tuscany,51.12399,-114.24596,/ab/calgary/rentals/house/3-bedrooms/tuscany/66884,House,2300,3,1784,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,New Brighton,50.9250293,-113.9516698,/ab/calgary/rentals/house/3-bedrooms/new-brighton/pet-friendly/484940,House,2300,3,1458,3.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Wentworth,51.0596947,-114.2224382,/ab/calgary/rentals/house/5-bedrooms/wentworth/pet-friendly/102541,House,5500,5,4866,3.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Rocky Ridge,51.1461849,-114.2379705,/ab/calgary/rentals/house/3-bedrooms/rocky-ridge/pet-friendly/484162,House,2500,3,1507,3.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Forest Lawn,51.040587,-113.971149,/ab/calgary/rentals/house/4-bedrooms/forest-lawn/pet-friendly/129016,House,1950,4,1200,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Copperfield,50.9095867,-113.9326731,/ab/calgary/rentals/house/3-bedrooms/copperfield/484813,House,2000,3,1392,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Whitehorn,51.0868625,-113.9778138,/ab/calgary/rentals/house/3-bedrooms/whitehorn/297204,House,1750,3,2000,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Discovery Ridge,51.0184063,-114.2121377,/ab/calgary/rentals/house/5-bedrooms/discovery-ridge/484857,House,3500,5,3000,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Royal Oak,51.14037,-114.22613,/ab/calgary/rentals/house/5-bedrooms/royal-oak/61114,House,4000,5,4000,4.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Beddington,51.1325962,-114.0816888,/ab/calgary/rentals/house/3-bedrooms/beddington/409020,House,1850,3,2400,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Woodlands,50.937204,-114.1109448,/ab/calgary/rentals/house/3-bedrooms/woodlands/pet-friendly/482795,House,2700,3,1600,3.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Douglas Glen,50.9573615,-114.0143051,/ab/calgary/rentals/house/3-bedrooms/douglas-glen/96153,House,2050,3,1850,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Garrison Green,51.001766,-114.1233836,/ab/calgary/rentals/house/3-bedrooms/garrison-green/pet-friendly/484281,House,2885,3,1260,2.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Copperfield,50.9181453,-113.9203202,/ab/calgary/rentals/house/4-bedrooms/copperfield/373158,House,2800,4,1578,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Royal Oak,51.1355627,-114.2334316,/ab/calgary/rentals/house/4-bedrooms/royal-oak/pet-friendly/483558,House,4950,4,3100,3.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Tuscany,51.1330326,-114.2488738,/ab/calgary/rentals/house/4-bedrooms/tuscany/483473,House,3200,4,2400,4.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Richmond/Knob Hill,51.0306418,-114.1125813,/ab/calgary/rentals/house/1-bedroom/richmond-knob-hill/467449,House,2500,1,850,1.0,0,0,1,1,1,0,1,6
Jun 10,2022-06-10 00:00:00,Rocky Ridge,51.144585678127,-114.192263003247,/ab/calgary/rentals/house/4-bedrooms/rocky-ridge/pet-friendly/343499,House,3100,4,3100,3.0,2,0,0,0,0,0,0,6
Jun 15,2022-06-15 00:00:00,Elboya,51.01186600283,-114.070166269312,/ab/calgary/rentals/house/3-bedrooms/elboya/pet-friendly/357295,House,3250,3,1750,2.0,2,2,0,0,0,0,0,6
Jun 15,2022-06-15 00:00:00,Ogden,50.985624,-113.9999408,/ab/calgary/rentals/house/2-bedrooms/ogden/pet-friendly/483841,House,1700,2,850,2.0,2,2,0,0,0,0,0,6
Jul 01,2022-07-01 00:00:00,Rosedale,51.0643229,-114.0802322,/ab/calgary/rentals/house/3-bedrooms/rosedale/pet-friendly/338177,House,3500,3,1700,2.0,2,2,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,West Springs,51.0641623,-114.1949808,/ab/calgary/rentals/house/4-bedrooms/west-springs/485282,House,3000,4,1968,3.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Brentwood,51.1011396,-114.1342718,/ab/calgary/rentals/house/3-bedrooms/brentwood/pet-friendly/460321,House,2500,3,1341,1.0,0,2,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Silver Springs,51.1111772,-114.194696,/ab/calgary/rentals/house/4-bedrooms/silver-springs/484972,House,2495,4,2255,2.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Huntington Hills,51.1156803,-114.0739822,/ab/calgary/rentals/house/5-bedrooms/huntington-hills/439743,House,1700,5,1900,2.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Signal Hill,51.0302505,-114.1700029,/ab/calgary/rentals/house/3-bedrooms/signal-hill/484170,House,2400,3,1836,2.0,0,0,0,0,0,0,1,7
Jul 01,2022-07-01 00:00:00,Auburn Bay,50.883293,-113.957169,/ab/calgary/rentals/house/3-bedrooms/auburn-bay/pet-friendly/148522,House,2500,3,2120,2.0,2,2,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Strathcona Park,51.0510394,-114.1682652,/ab/calgary/rentals/house/3-bedrooms/strathcona-park/323753,House,2195,3,1900,2.0,0,0,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Mount Pleasant,51.0730947,-114.0784114,/ab/calgary/rentals/house/3-bedrooms/mount-pleasant/pet-friendly/444355,House,4000,3,2800,3.0,2,2,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Bridlewood,50.8994553,-114.1011389,/ab/calgary/rentals/house/4-bedrooms/bridlewood/482597,House,2700,4,1700,4.0,0,0,0,0,0,0,0,7
Jul 24,2022-07-24 00:00:00,Silver Springs,51.1127332,-114.2067496,/ab/calgary/rentals/house/4-bedrooms/silver-springs/485296,House,2500,4,2400,2.0,0,0,0,0,0,0,0,7
Aug 01,2022-08-01 00:00:00,Auburn Bay,50.8849405,-113.9466754,/ab/calgary/rentals/house/3-bedrooms/auburn-bay/342966,House,1795,3,1500,2.0,0,0,0,0,0,0,0,8
Aug 01,2022-08-01 00:00:00,Arbour Lake,51.13267,-114.19572,/ab/calgary/rentals/house/3-bedrooms/arbour-lake/338700,House,2600,3,2130,3.0,0,0,0,0,0,0,0,8
Aug 01,2022-08-01 00:00:00,Varsity,51.0863378,-114.1616117,/ab/calgary/rentals/house/4-bedrooms/varsity/484148,House,3500,4,2000,2.0,0,0,0,0,0,0,0,8
Sep 02,2022-09-02 00:00:00,Glenbrook,51.0243019,-114.1450768,/ab/calgary/rentals/house/3-bedrooms/glenbrook/436743,House,4500,3,1800,3.0,0,0,0,0,0,0,0,9
call for availability,call for availability,Sunnyside,51.059678084077,-114.077902626984,/ab/calgary/rentals/house/4-bedrooms/sunnyside/pet-friendly/484791,House,3850,4,2000,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Bankview,51.0306619,-114.0956833,/ab/calgary/rentals/house/1-bedroom/bankview/pet-friendly/485230,House,1700,1,643,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,McKenzie Lake,50.9177067,-113.9855265,/ab/calgary/rentals/house/5-bedrooms/mckenzie-lake/pet-friendly/448351,House,3500,5,1850,3.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Richmond/Knob Hill,51.030949,-114.1121662,/ab/calgary/rentals/house/4-bedrooms/richmond-knob-hill/pet-friendly/134740,House,5995,4,3800,3.0,0,2,0,0,0,0,0,call for availability
call for availability,call for availability,Cranston,50.8831956,-113.9829538,/ab/calgary/rentals/house/3-bedrooms/cranston/pet-friendly/482353,House,3000,3,1989,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Livingston,51.1862161,-114.0603292,/ab/calgary/rentals/house/4-bedrooms/livingston/483271,House,2800,4,2700,3.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Panorama Hills,51.169327855904,-114.095750512256,/ab/calgary/rentals/house/4-bedrooms/panorama-hills/pet-friendly/483448,House,4000,4,2000,3.0,2,2,0,0,0,1,1,call for availability
call for availability,call for availability,Tuxedo Park,51.0726578,-114.0555345,/ab/calgary/rentals/house/2-bedrooms/tuxedo-park/480751,House,1850,2,1000,2.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,Tuxedo,51.0749616,-114.0640631,/ab/calgary/rentals/house/2-bedrooms/tuxedo/305638,House,1550,2,1400,1.0,0,0,0,0,0,0,0,call for availability
Immediate,2000-01-01 00:00:00,Brentwood,51.0968284,-114.1277616,/ab/calgary/rentals/main-floor/3-bedrooms/brentwood/443916,Main Floor,1900,3,1100,1.0,0,0,0,0,0,0,1,1
Immediate,2000-01-01 00:00:00,Walden,50.86546,-114.01069,/ab/calgary/rentals/main-floor/3-bedrooms/walden/pet-friendly/480583,Main Floor,1850,3,1650,2.0,0,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Ogden,50.9853643,-113.9984552,/ab/calgary/rentals/main-floor/2-bedrooms/ogden/pet-friendly/484456,Main Floor,1450,2,900,1.0,2,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Thorncliffe,51.1113463,-114.0754179,/ab/calgary/rentals/main-floor/3-bedrooms/thorncliffe/485330,Main Floor,1650,3,1000,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Taradale,51.1142137,-113.9385228,/ab/calgary/rentals/main-floor/3-bedrooms/taradale/485073,Main Floor,1700,3,1352,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Canyon Meadows,50.945485,-114.0831697,/ab/calgary/rentals/main-floor/3-bedrooms/canyon-meadows/485048,Main Floor,2200,3,1200,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Bowness,51.095137,-114.2157192,/ab/calgary/rentals/main-floor/3-bedrooms/bowness/409437,Main Floor,1650,3,1385,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Cornerstone,51.157337577619,-113.934873965607,/ab/calgary/rentals/main-floor/4-bedrooms/cornerstone/483957,Main Floor,2000,4,1792,3.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Mayland Heights,51.060193027559,-114.020533068848,/ab/calgary/rentals/main-floor/2-bedrooms/mayland-heights/122922,Main Floor,1450,2,950,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Edgemont,51.1350069,-114.1522342,/ab/calgary/rentals/main-floor/3-bedrooms/edgemont/484387,Main Floor,2200,3,2200,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Tuxedo Park,51.0767854,-114.0669538,/ab/calgary/rentals/main-floor/2-bedrooms/tuxedo-park/pet-friendly/484637,Main Floor,1650,2,912,1.0,2,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Capitol Hill,51.0747073,-114.0988571,/ab/calgary/rentals/main-floor/2-bedrooms/capitol-hill/pet-friendly/485179,Main Floor,1350,2,880,1.0,2,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Highland Park,51.09033,-114.0625,/ab/calgary/rentals/main-floor/2-bedrooms/highland-park/121478,Main Floor,1250,2,850,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Parkdale,51.06572252692,-114.133295793627,/ab/calgary/rentals/main-floor/3-bedrooms/parkdale/16388,Main Floor,1800,3,1200,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Collingwood,51.0869418,-114.1041078,/ab/calgary/rentals/main-floor/2-bedrooms/collingwood/481510,Main Floor,1800,2,1202,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Radisson Heights,51.043743,-113.986233,/ab/calgary/rentals/main-floor/3-bedrooms/radisson-heights/397564,Main Floor,1500,3,1050,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Radisson Heights,51.0417629,-113.9952083,/ab/calgary/rentals/main-floor/2-bedrooms/radisson-heights/483284,Main Floor,1750,2,951,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Bowness,51.088528696587,-114.20489604248,/ab/calgary/rentals/main-floor/2-bedrooms/bowness/pet-friendly/77147,Main Floor,1395,2,900,1.0,2,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Ranchlands,51.1199568,-114.1931945,/ab/calgary/rentals/main-floor/3-bedrooms/ranchlands/pet-friendly/484875,Main Floor,1650,3,1100,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Killarney,51.026195904555,-114.140872568123,/ab/calgary/rentals/main-floor/2-bedrooms/killarney/pet-friendly/133340,Main Floor,1450,2,1040,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Mayland Heights,51.063786678155,-114.008614738623,/ab/calgary/rentals/main-floor/3-bedrooms/mayland-heights/pet-friendly/343009,Main Floor,1900,3,1214,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0479907,-114.0870142,/ab/calgary/rentals/main-floor/3-bedrooms/downtown/128237,Main Floor,2000,3,550,1.0,0,0,1,0,1,0,1,1
Immediate,2000-01-01 00:00:00,Bowness,51.091728,-114.1925839,/ab/calgary/rentals/main-floor/3-bedrooms/bowness/446204,Main Floor,1550,3,1100,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Ramsay,51.0409095,-114.040194,/ab/calgary/rentals/main-floor/1-bedroom/ramsay/10334,Main Floor,2000,1,900,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Penbrooke Meadows,51.0390209,-113.9495871,/ab/calgary/rentals/main-floor/3-bedrooms/penbrooke-meadows/484635,Main Floor,1250,3,1079,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Bowness,51.078905,-114.177097,/ab/calgary/rentals/main-floor/3-bedrooms/bowness/440277,Main Floor,1650,3,1039,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Taradale,51.130961264491,-113.922942481445,/ab/calgary/rentals/main-floor/4-bedrooms/taradale/436358,Main Floor,2000,4,1550,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Killarney,51.032383154882,-114.132608672833,/ab/calgary/rentals/main-floor/3-bedrooms/killarney/317519,Main Floor,1500,3,1050,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Tuxedo Park,51.08306,-114.0544888,/ab/calgary/rentals/main-floor/3-bedrooms/tuxedo-park/pet-friendly/432134,Main Floor,1850,3,1250,2.0,2,2,0,0,0,0,1,1
Immediate,2000-01-01 00:00:00,Banff Trail,51.073165,-114.115836,/ab/calgary/rentals/main-floor/3-bedrooms/banff-trail/pet-friendly/408282,Main Floor,1700,3,1250,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Mount Pleasant,51.0676736,-114.084062,/ab/calgary/rentals/main-floor/3-bedrooms/mount-pleasant/pet-friendly/298271,Main Floor,2050,3,1621,2.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Ogden,50.9928576,-114.0099366,/ab/calgary/rentals/main-floor/3-bedrooms/ogden/484266,Main Floor,1550,3,950,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Taradale,51.1197252,-113.9354594,/ab/calgary/rentals/main-floor/3-bedrooms/taradale/470326,Main Floor,2000,3,1650,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Mayland Heights,51.0652608,-114.0166289,/ab/calgary/rentals/main-floor/3-bedrooms/mayland-heights/470989,Main Floor,1300,3,1100,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Canyon Meadows,50.9437405,-114.082062,/ab/calgary/rentals/main-floor/4-bedrooms/canyon-meadows/481993,Main Floor,1800,4,1441,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.056205415885,-114.083104133606,/ab/calgary/rentals/main-floor/3-bedrooms/sunnyside/pet-friendly/42656,Main Floor,2000,3,1100,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Edgemont,51.1230607,-114.1547561,/ab/calgary/rentals/main-floor/3-bedrooms/edgemont/70649,Main Floor,1500,3,1200,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Brentwood,51.091984,-114.1352514,/ab/calgary/rentals/main-floor/3-bedrooms/brentwood/pet-friendly/483491,Main Floor,1800,3,1100,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Castleridge,51.1059259,-113.9575671,/ab/calgary/rentals/main-floor/2-bedrooms/castleridge/482514,Main Floor,1300,2,854,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Meadowlark Park,50.9988585,-114.0798357,/ab/calgary/rentals/main-floor/3-bedrooms/meadowlark-park/482962,Main Floor,1595,3,1173,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Thorncliffe,51.107412,-114.066662,/ab/calgary/rentals/main-floor/2-bedrooms/thorncliffe/pet-friendly/481962,Main Floor,1450,2,900,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Brentwood,51.0919709,-114.1305651,/ab/calgary/rentals/main-floor/3-bedrooms/brentwood/479424,Main Floor,1800,3,1600,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Marlborough,51.049172,-113.9825231,/ab/calgary/rentals/main-floor/3-bedrooms/marlborough/432208,Main Floor,1250,3,1056,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Tuxedo,51.079866,-114.061494,/ab/calgary/rentals/main-floor/3-bedrooms/tuxedo/820,Main Floor,1600,3,1000,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Crescent Heights,51.0553014,-114.0562501,/ab/calgary/rentals/main-floor/1-bedroom/crescent-heights/96436,Main Floor,1025,1,850,1.0,0,0,1,0,1,0,0,1
Apr 20,2022-04-20 00:00:00,Copperfield,50.9129088,-113.9410588,/ab/calgary/rentals/main-floor/2-bedrooms/copperfield/pet-friendly/484041,Main Floor,1750,2,1100,2.0,2,2,0,0,0,0,0,4
May 01,2022-05-01 00:00:00,Winston Heights,51.0738123,-114.0469484,/ab/calgary/rentals/main-floor/3-bedrooms/winston-heights/pet-friendly/107435,Main Floor,1350,3,1100,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Abbeydale,51.063743,-113.930784,/ab/calgary/rentals/main-floor/3-bedrooms/abbeydale/pet-friendly/125527,Main Floor,1500,3,1000,1.0,2,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Forest Lawn,51.0358432,-113.977537,/ab/calgary/rentals/main-floor/3-bedrooms/forest-lawn/pet-friendly/485345,Main Floor,1500,3,1000,1.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Forest Heights,51.0504245,-113.9579783,/ab/calgary/rentals/main-floor/3-bedrooms/forest-heights/pet-friendly/397053,Main Floor,1600,3,1200,1.0,2,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Forest Lawn,51.0438809,-113.9775534,/ab/calgary/rentals/main-floor/3-bedrooms/forest-lawn/pet-friendly/485318,Main Floor,1400,3,1050,1.0,2,2,0,0,0,0,1,5
May 01,2022-05-01 00:00:00,Killarney,51.034138,-114.13651,/ab/calgary/rentals/main-floor/2-bedrooms/killarney/pet-friendly/483414,Main Floor,2200,2,950,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Woodbine,50.9459581,-114.1228443,/ab/calgary/rentals/main-floor/3-bedrooms/woodbine/pet-friendly/484209,Main Floor,1950,3,991,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Coventry Hills,51.165539,-114.051833,/ab/calgary/rentals/main-floor/2-bedrooms/coventry-hills/484989,Main Floor,1250,2,897,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Dover,51.025456,-113.9783229,/ab/calgary/rentals/main-floor/3-bedrooms/dover/pet-friendly/342051,Main Floor,1649,3,1118,1.0,2,2,0,0,0,0,0,5
