availability,a,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Immediate,2000-01-01 00:00:00,Highland Park,51.086672,-114.07203,/ab/calgary/rentals/townhouse/2-bedrooms/highland-park/pet-friendly/417750,Townhouse,1245,2,1140,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Forest Lawn,51.041508,-113.974117,/ab/calgary/rentals/townhouse/2-bedrooms/forest-lawn/pet-friendly/2245,Townhouse,1149,2,1114,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Livingston,51.184965625902,-114.0740452,/ab/calgary/rentals/townhouse/1-bedroom/livingston/pet-friendly/482132,Townhouse,1245,1,1274,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,West Springs,51.06533821702,-114.215643559525,/ab/calgary/rentals/townhouse/2-bedrooms/west-springs/482709,Townhouse,1800,2,841,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Huntington Hills,51.1149089,-114.0670823,/ab/calgary/rentals/townhouse/3-bedrooms/huntington-hills/426907,Townhouse,1320,3,1200,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Dalhousie,51.09992490152,-114.148308906329,/ab/calgary/rentals/townhouse/3-bedrooms/dalhousie/pet-friendly/420265,Townhouse,1500,3,1420,2.0,0,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Sandstone,51.1419316,-114.1075244,/ab/calgary/rentals/townhouse/4-bedrooms/sandstone/484009,Townhouse,1825,4,1390,3.0,0,0,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Silverado,50.8800202,-114.072116,/ab/calgary/rentals/townhouse/2-bedrooms/silverado/483981,Townhouse,1987,2,1165,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Rocky Ridge,51.1424817,-114.2507616,/ab/calgary/rentals/townhouse/2-bedrooms/rocky-ridge/pet-friendly/482702,Townhouse,1795,2,903,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Panorama Hills,51.16335,-114.087916,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/118370,Townhouse,1600,3,1200,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Sage Hill,51.1823587,-114.1521848,/ab/calgary/rentals/townhouse/2-bedrooms/sage-hill/481856,Townhouse,1650,2,975,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Redstone,51.1666969,-113.9645156,/ab/calgary/rentals/townhouse/2-bedrooms/redstone/479833,Townhouse,1700,2,1342,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0387688,-114.0790789,/ab/calgary/rentals/townhouse/2-bedrooms/beltline/pet-friendly/483788,Townhouse,2500,2,1100,2.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Westgate,51.0429532,-114.1356815,/ab/calgary/rentals/townhouse/2-bedrooms/westgate/pet-friendly/86817,Townhouse,2450,2,1434,3.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0556552,-114.0519449,/ab/calgary/rentals/townhouse/2-bedrooms/bridgeland/pet-friendly/330048,Townhouse,2050,2,880,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Altadore,51.0229579,-114.1113261,/ab/calgary/rentals/townhouse/3-bedrooms/altadore/pet-friendly/483515,Townhouse,2995,3,1283,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Forest Lawn,51.0465246,-113.9673816,/ab/calgary/rentals/townhouse/3-bedrooms/forest-lawn/pet-friendly/481451,Townhouse,1300,3,1000,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Bowness,51.0832967,-114.1750817,/ab/calgary/rentals/townhouse/2-bedrooms/bowness/pet-friendly/110881,Townhouse,1345,2,1080,1.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Martindale,51.1185601,-113.9480699,/ab/calgary/rentals/townhouse/1-bedroom/martindale/434270,Townhouse,999,1,550,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Altadore,51.0101178,-114.1104459,/ab/calgary/rentals/townhouse/3-bedrooms/altadore/477743,Townhouse,3495,3,1506,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Eau Claire,51.053146,-114.0662374,/ab/calgary/rentals/townhouse/2-bedrooms/eau-claire/pet-friendly/481590,Townhouse,3000,2,1270,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Tuscany,51.1337609,-114.2383045,/ab/calgary/rentals/townhouse/3-bedrooms/tuscany/123838,Townhouse,1800,3,1350,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Southwood,50.9512211,-114.0791777,/ab/calgary/rentals/townhouse/2-bedrooms/southwood/322292,Townhouse,1195,2,1200,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Bowness,51.0856511,-114.1929831,/ab/calgary/rentals/townhouse/2-bedrooms/bowness/482721,Townhouse,1100,2,900,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Falconridge,51.1066893,-113.9485332,/ab/calgary/rentals/townhouse/3-bedrooms/falconridge/470370,Townhouse,1798,3,980,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,New Brighton,50.9215974,-113.9336781,/ab/calgary/rentals/townhouse/3-bedrooms/new-brighton/pet-friendly/436108,Townhouse,2400,3,1800,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Garrison Green,51.00237,-114.11885,/ab/calgary/rentals/townhouse/1-bedroom/garrison-green/pet-friendly/482257,Townhouse,1500,1,900,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Sage Hill,51.1824122,-114.1534439,/ab/calgary/rentals/townhouse/2-bedrooms/sage-hill/112163,Townhouse,1595,2,1050,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Carrington,51.1824936,-114.0899101,/ab/calgary/rentals/townhouse/3-bedrooms/carrington/481987,Townhouse,1900,3,1400,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Rosscarrock,51.046075969612,-114.145604052856,/ab/calgary/rentals/townhouse/3-bedrooms/rosscarrock/481596,Townhouse,1250,3,1100,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Redstone,51.1670812,-113.9633691,/ab/calgary/rentals/townhouse/2-bedrooms/redstone/481179,Townhouse,1800,2,1032,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Forest Lawn,51.0386327,-113.9784809,/ab/calgary/rentals/townhouse/2-bedrooms/forest-lawn/481254,Townhouse,1195,2,1100,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.0532096,-114.0823729,/ab/calgary/rentals/townhouse/3-bedrooms/sunnyside/pet-friendly/440334,Townhouse,2600,3,1400,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Wentworth,51.062748999636,-114.220189807593,/ab/calgary/rentals/townhouse/3-bedrooms/wentworth/pet-friendly/11926,Townhouse,2499,3,1450,3.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Killarney,51.0372085,-114.1394904,/ab/calgary/rentals/townhouse/2-bedrooms/killarney/472046,Townhouse,2150,2,1650,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Glamorgan,51.01147,-114.15298,/ab/calgary/rentals/townhouse/2-bedrooms/glamorgan/112577,Townhouse,1500,2,1108,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Springbank Hill,51.0269588,-114.2103083,/ab/calgary/rentals/townhouse/1-bedroom/springbank-hill/pet-friendly/473507,Townhouse,1350,1,800,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Forest Lawn,51.0438941,-113.9704775,/ab/calgary/rentals/townhouse/2-bedrooms/forest-lawn/90623,Townhouse,1250,2,2000,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Victoria Park,51.0398526,-114.0665193,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/368446,Townhouse,2700,1,1269,1.0,2,2,1,0,1,0,0,1
Apr 15,2022-04-15 00:00:00,Renfrew,51.0618515,-114.0423452,/ab/calgary/rentals/townhouse/3-bedrooms/renfrew/pet-friendly/482852,Townhouse,3299,3,1710,2.0,2,2,0,0,0,1,1,4
Apr 20,2022-04-20 00:00:00,Skyview,51.1601528,-113.965914,/ab/calgary/rentals/townhouse/2-bedrooms/skyview/483346,Townhouse,1675,2,1380,2.0,0,0,0,0,0,0,0,4
May 01,2022-05-01 00:00:00,Braeside,50.9556289,-114.1149684,/ab/calgary/rentals/townhouse/2-bedrooms/braeside/430574,Townhouse,1125,2,1044,1.0,0,0,0,0,1,0,0,5
May 01,2022-05-01 00:00:00,Skyview,51.1549448,-113.9533942,/ab/calgary/rentals/townhouse/3-bedrooms/skyview/484362,Townhouse,2100,3,1272,3.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Lynnwood,50.9988961,-114.0218702,/ab/calgary/rentals/townhouse/3-bedrooms/lynnwood/446380,Townhouse,1450,3,1075,1.0,0,0,0,0,1,0,0,5
May 01,2022-05-01 00:00:00,Huntington Hills,51.1196303,-114.0836914,/ab/calgary/rentals/townhouse/2-bedrooms/huntington-hills/482516,Townhouse,1299,2,859,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Seton,50.8783819,-113.9550047,/ab/calgary/rentals/townhouse/1-bedroom/seton/pet-friendly/354504,Townhouse,1250,1,526,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,West Springs,51.0654794,-114.2163952,/ab/calgary/rentals/townhouse/3-bedrooms/west-springs/482805,Townhouse,2500,3,1542,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Inglewood,51.0385314,-114.0293332,/ab/calgary/rentals/townhouse/3-bedrooms/inglewood/pet-friendly/484515,Townhouse,2350,3,1495,3.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,West Springs,51.060361693996,-114.208375835929,/ab/calgary/rentals/townhouse/2-bedrooms/west-springs/pet-friendly/120300,Townhouse,2450,2,1450,2.0,0,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,South Calgary,51.0238209,-114.0965409,/ab/calgary/rentals/townhouse/2-bedrooms/south-calgary/422773,Townhouse,2500,2,1501,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Dalhousie,51.1041106,-114.1548125,/ab/calgary/rentals/townhouse/3-bedrooms/dalhousie/pet-friendly/444273,Townhouse,2200,3,1400,2.0,2,2,0,0,1,1,0,5
May 01,2022-05-01 00:00:00,Cranston,50.878808946187,-113.975049335582,/ab/calgary/rentals/townhouse/3-bedrooms/cranston/pet-friendly/344052,Townhouse,1700,3,1300,2.0,2,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Fonda,51.057748686957,-113.9761641021,/ab/calgary/rentals/townhouse/3-bedrooms/fonda/484073,Townhouse,1400,3,995,1.0,0,0,0,0,1,0,0,5
May 01,2022-05-01 00:00:00,Windsor Park,50.9921149,-114.0742309,/ab/calgary/rentals/townhouse/3-bedrooms/windsor-park/pet-friendly/469658,Townhouse,2550,3,1218,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Nolan Hill,51.1740584,-114.1687149,/ab/calgary/rentals/townhouse/2-bedrooms/nolan-hill/483864,Townhouse,2000,2,1300,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Huntington Hills,51.1197176,-114.0593575,/ab/calgary/rentals/townhouse/2-bedrooms/huntington-hills/pet-friendly/9904,Townhouse,1015,2,850,1.0,2,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Rundle,51.0807348,-113.9796062,/ab/calgary/rentals/townhouse/3-bedrooms/rundle/19035,Townhouse,1400,3,1250,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Tuscany,51.12585,-114.24578,/ab/calgary/rentals/townhouse/2-bedrooms/tuscany/78197,Townhouse,1695,2,1203,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Southwood,50.951261718208,-114.082798809509,/ab/calgary/rentals/townhouse/3-bedrooms/southwood/6288,Townhouse,1495,3,2000,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Huntington Hills,51.120576,-114.081713,/ab/calgary/rentals/townhouse/3-bedrooms/huntington-hills/147514,Townhouse,1350,3,1800,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Capitol Hill,51.0734729,-114.0936291,/ab/calgary/rentals/townhouse/3-bedrooms/capitol-hill/pet-friendly/469604,Townhouse,2925,3,1462,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Monterey Park,51.0845431,-113.9305347,/ab/calgary/rentals/townhouse/3-bedrooms/monterey-park/pet-friendly/444720,Townhouse,1415,3,1240,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Redstone,51.1672199,-113.9627347,/ab/calgary/rentals/townhouse/1-bedroom/redstone/483721,Townhouse,1150,1,500,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Bankview,51.0312032,-114.1070576,/ab/calgary/rentals/townhouse/2-bedrooms/bankview/435237,Townhouse,2100,2,1050,2.0,0,0,0,0,1,0,1,5
May 01,2022-05-01 00:00:00,Glamorgan,51.0172138,-114.1568421,/ab/calgary/rentals/townhouse/2-bedrooms/glamorgan/pet-friendly/483572,Townhouse,1795,2,1100,1.0,2,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Beltline,51.041475534619,-114.084427361377,/ab/calgary/rentals/townhouse/2-bedrooms/beltline/396627,Townhouse,1950,2,1221,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Panorama Hills,51.1709718,-114.0741234,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/483429,Townhouse,2100,3,1450,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Crescent Heights,51.0578331,-114.0571142,/ab/calgary/rentals/townhouse/3-bedrooms/crescent-heights/pet-friendly/483292,Townhouse,3250,3,1800,3.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Kelvin Grove,50.9921846,-114.0835992,/ab/calgary/rentals/townhouse/2-bedrooms/kelvin-grove/pet-friendly/483288,Townhouse,1800,2,1001,1.0,2,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Bowness,51.0804852,-114.1766736,/ab/calgary/rentals/townhouse/3-bedrooms/bowness/429283,Townhouse,1900,3,1150,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Seton,50.876667848031,-113.950348527864,/ab/calgary/rentals/townhouse/2-bedrooms/seton/453787,Townhouse,1850,2,1207,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Cityscape,51.1486191,-113.9671637,/ab/calgary/rentals/townhouse/2-bedrooms/cityscape/pet-friendly/146570,Townhouse,1600,2,1300,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Tuscany,51.135014,-114.245156,/ab/calgary/rentals/townhouse/2-bedrooms/tuscany/358422,Townhouse,1700,2,1034,2.0,0,0,0,0,0,0,0,5
May 02,2022-05-02 00:00:00,Mckenzie Towne,50.9123524,-113.9543026,/ab/calgary/rentals/townhouse/2-bedrooms/mckenzie-towne/pet-friendly/381115,Townhouse,1675,2,1100,2.0,2,2,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Thorncliffe,51.10882,-114.061987,/ab/calgary/rentals/townhouse/2-bedrooms/thorncliffe/pet-friendly/27543,Townhouse,1487,2,776,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Hamptons,51.144514,-114.141259,/ab/calgary/rentals/townhouse/2-bedrooms/hamptons/pet-friendly/357154,Townhouse,1875,2,1450,2.0,2,2,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Panorama Hills,51.1697359,-114.0708562,/ab/calgary/rentals/apartment/1-bedroom/panorama-hills/pet-friendly/466353,Townhouse,1849,2,1039,2.0,2,2,0,0,0,1,1,5
May 15,2022-05-15 00:00:00,Vista Heights,51.069601,-114.013854,/ab/calgary/rentals/townhouse/3-bedrooms/vista-heights/pet-friendly/19665,Townhouse,1664,3,1187,1.0,2,2,0,0,0,0,0,5
May 15,2022-05-15 00:00:00,Panorama Hills,51.169495,-114.0708119,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/pet-friendly/484418,Townhouse,2249,3,1425,3.0,2,2,0,0,0,1,1,5
May 15,2022-05-15 00:00:00,New Brighton,50.9153398,-113.9531487,/ab/calgary/rentals/townhouse/2-bedrooms/new-brighton/484160,Townhouse,1800,2,1150,2.0,0,0,0,0,0,0,0,5
May 16,2022-05-16 00:00:00,Oakridge,50.9655255,-114.1189192,/ab/calgary/rentals/townhouse/3-bedrooms/oakridge/pet-friendly/388309,Townhouse,1600,3,1100,1.0,2,2,0,0,0,0,0,5
Jun 01,2022-06-01 00:00:00,Walden,50.8678039,-114.0303266,/ab/calgary/rentals/townhouse/2-bedrooms/walden/408872,Townhouse,1695,2,1135,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Skyview,51.1627149,-113.9547848,/ab/calgary/rentals/townhouse/2-bedrooms/skyview/pet-friendly/301626,Townhouse,1750,2,1347,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Auburn Bay,50.8856092,-113.9517544,/ab/calgary/rentals/townhouse/2-bedrooms/auburn-bay/pet-friendly/484811,Townhouse,1950,2,1122,2.0,2,2,0,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Nolan Hill,51.1817115,-114.1666938,/ab/calgary/rentals/townhouse/3-bedrooms/nolan-hill/pet-friendly/397598,Townhouse,2200,3,1650,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,South Calgary,51.023037197046,-114.110686349074,/ab/calgary/rentals/townhouse/4-bedrooms/south-calgary/302185,Townhouse,2800,4,1275,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Panorama Hills,51.171694,-114.0733027,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/318999,Townhouse,1950,3,1192,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Palliser,50.968802154227,-114.119020317383,/ab/calgary/rentals/townhouse/3-bedrooms/palliser/pet-friendly/93998,Townhouse,1600,3,1100,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Springbank Hill,51.02649,-114.2104033,/ab/calgary/rentals/townhouse/3-bedrooms/springbank-hill/pet-friendly/484610,Townhouse,3500,3,1550,2.0,2,2,1,0,1,0,1,6
Jun 01,2022-06-01 00:00:00,Point McKay,51.06009,-114.14554,/ab/calgary/rentals/townhouse/2-bedrooms/point-mckay/98189,Townhouse,2100,2,1250,1.0,0,0,0,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Walden,50.8753373,-114.0353821,/ab/calgary/rentals/townhouse/4-bedrooms/walden/118744,Townhouse,2050,4,1283,3.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Mahogany,50.8912424,-113.940264,/ab/calgary/rentals/townhouse/3-bedrooms/mahogany/pet-friendly/484116,Townhouse,2400,3,1209,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Sunalta,51.0412004,-114.0977351,/ab/calgary/rentals/townhouse/2-bedrooms/sunalta/pet-friendly/484282,Townhouse,2400,2,1184,2.0,2,2,1,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Evanston,51.1666619,-114.1182897,/ab/calgary/rentals/townhouse/2-bedrooms/evanston/446646,Townhouse,1500,2,983,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,West Dover,51.0294853,-113.9932901,/ab/calgary/rentals/townhouse/3-bedrooms/west-dover/pet-friendly/455965,Townhouse,1700,3,1274,2.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Panorama Hills,51.1716264,-114.0731202,/ab/calgary/rentals/townhouse/2-bedrooms/panorama-hills/298690,Townhouse,1650,2,1208,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Cranston,50.8787533,-113.97476,/ab/calgary/rentals/townhouse/2-bedrooms/cranston/pet-friendly/317621,Townhouse,1600,2,720,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Oakridge,50.96899475974,-114.12395621164,/ab/calgary/rentals/townhouse/3-bedrooms/oakridge/pet-friendly/404538,Townhouse,1600,3,1150,1.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Altadore,51.0104547,-114.0995415,/ab/calgary/rentals/townhouse/3-bedrooms/altadore/pet-friendly/484287,Townhouse,3100,3,2098,3.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Panorama Hills,51.1712879,-114.0735102,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/378304,Townhouse,1795,3,1415,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,West Hillhurst,51.054187,-114.1160985,/ab/calgary/rentals/townhouse/3-bedrooms/west-hillhurst/pet-friendly/348567,Townhouse,2690,3,2100,3.0,0,2,1,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Coventry Hills,51.172901,-114.0493023,/ab/calgary/rentals/townhouse/2-bedrooms/coventry-hills/pet-friendly/384896,Townhouse,2100,2,1200,2.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Glenbrook,51.019799,-114.153131,/ab/calgary/rentals/townhouse/2-bedrooms/glenbrook/327592,Townhouse,1300,2,860,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Killarney,51.028515,-114.1259429,/ab/calgary/rentals/townhouse/3-bedrooms/killarney/pet-friendly/484295,Townhouse,2350,3,1441,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Panorama Hills,51.1676239,-114.0701854,/ab/calgary/rentals/townhouse/2-bedrooms/panorama-hills/115096,Townhouse,1850,2,1250,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,University District,51.0811931,-114.1459519,/ab/calgary/rentals/townhouse/2-bedrooms/university-district/484155,Townhouse,3300,2,1591,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Aspen Woods,51.041586817105,-114.222624412842,/ab/calgary/rentals/townhouse/2-bedrooms/aspen-woods/66057,Townhouse,2400,2,1203,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Carrington,51.1814798,-114.0876207,/ab/calgary/rentals/townhouse/2-bedrooms/carrington/pet-friendly/406666,Townhouse,2090,2,1400,2.0,0,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Sage Hill,51.1785498,-114.1389725,/ab/calgary/rentals/townhouse/2-bedrooms/sage-hill/464936,Townhouse,1900,2,1129,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Cranston,50.8714465,-113.9822219,/ab/calgary/rentals/townhouse/3-bedrooms/cranston/pet-friendly/433005,Townhouse,3000,3,1559,2.0,2,2,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Cityscape,51.1534568,-113.9599771,/ab/calgary/rentals/townhouse/2-bedrooms/cityscape/483560,Townhouse,1750,2,1173,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Mahogany,50.9021973,-113.9238031,/ab/calgary/rentals/townhouse/3-bedrooms/mahogany/pet-friendly/454001,Townhouse,2500,3,1650,2.0,0,2,0,0,0,0,0,6
Jun 15,2022-06-15 00:00:00,Crescent Heights,51.0641852,-114.0614437,/ab/calgary/rentals/townhouse/2-bedrooms/crescent-heights/pet-friendly/20067,Townhouse,1795,2,950,1.0,2,0,0,0,1,0,0,6
Jun 15,2022-06-15 00:00:00,Crescent Heights,51.0641852,-114.0614437,/ab/calgary/rentals/townhouse/2-bedrooms/crescent-heights/pet-friendly/484510,Townhouse,1695,2,950,1.0,2,0,0,0,1,0,0,6
Jun 16,2022-06-16 00:00:00,University District,51.080251347374,-114.145793678451,/ab/calgary/rentals/townhouse/2-bedrooms/university-district/346710,Townhouse,3350,2,1367,2.0,0,0,0,0,0,1,1,6
Jul 01,2022-07-01 00:00:00,Erlton,51.033032,-114.0632126,/ab/calgary/rentals/townhouse/3-bedrooms/erlton/pet-friendly/448689,Townhouse,3150,3,1905,2.0,0,2,0,0,0,0,0,7
Jul 01,2022-07-01 00:00:00,Lakeview,50.995101056062,-114.128127670361,/ab/calgary/rentals/townhouse/2-bedrooms/lakeview/pet-friendly/66428,Townhouse,3000,2,1400,1.0,0,2,1,0,1,0,0,7
Oct 01,2022-10-01 00:00:00,Kincora,51.1651908,-114.1415955,/ab/calgary/rentals/townhouse/3-bedrooms/kincora/pet-friendly/394316,Townhouse,2650,3,1700,3.0,2,2,1,1,1,1,1,10
call for availability,call for availability,New Brighton,50.9275916,-113.9558733,/ab/calgary/rentals/townhouse/2-bedrooms/new-brighton/113040,Townhouse,1600,2,1140,2.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Silver Springs,51.1026459,-114.1867837,/ab/calgary/rentals/townhouse/3-bedrooms/silver-springs/pet-friendly/464642,Townhouse,1695,3,1350,1.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Lower Mount Royal,51.037139,-114.089662,/ab/calgary/rentals/townhouse/2-bedrooms/lower-mount-royal/324948,Townhouse,1700,2,1300,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Dalhousie,51.105631410141,-114.13927079895,/ab/calgary/rentals/apartment/2-bedrooms/dalhousie/pet-friendly/304565,Townhouse,1470,2,1145,1.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Pineridge,51.073261,-113.943565,/ab/calgary/rentals/townhouse/2-bedrooms/pineridge/465736,Townhouse,1100,2,900,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Windsor Park,51.00805,-114.081114,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/387408,Townhouse,,2,1230,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Springbank Hill,51.0263635,-114.2093598,/ab/calgary/rentals/apartment/1-bedroom/springbank-hill/472610,Townhouse,,2,1478,2.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,West Springs,51.064735378703,-114.209955114017,/ab/calgary/rentals/apartment/1-bedroom/west-springs/pet-friendly/407788,Townhouse,,3,2020,3.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Beltline,51.0422674,-114.0845042,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/139573,Townhouse,,2,896,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Albert Park,51.0403688,-113.9950818,/ab/calgary/rentals/townhouse/2-bedrooms/albert-park/138090,Townhouse,,2,2000,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Banff Trail,51.0721049,-114.1066602,/ab/calgary/rentals/townhouse/2-bedrooms/banff-trail/pet-friendly/478538,Townhouse,,2,1215,2.0,0,2,0,0,0,0,0,call for availability
