rented,availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,Immediate,2000-01-01,Calgary,Mission,51.0299307,-114.0706062,/ab/calgary/rentals/condo/1-bedroom/mission/483866,Condo,2400,1+den,1195,1.5,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0436211,-114.081813,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/304466,Condo,2750,2+den,900,2,2,2,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0363868,-114.0910833,/ab/calgary/rentals/condo/3-bedrooms/lower-mount-royal/383681,Condo,3000,3,1705,2.5,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mission,51.0331938,-114.0618356,/ab/calgary/rentals/condo/1-bedroom/mission/38294,Condo,2295,1,900,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.049079635663,-114.082219964418,/ab/calgary/rentals/condo/2-bedrooms/downtown/64288,Condo,2750,2,1014,2,0,0,,,0,0,1,0,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,West Dover,51.0285136,-113.9943254,/ab/calgary/rentals/condo/1-bedroom/west-dover/pet-friendly/481711,Condo,2175,1,595,1,0,2,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Inglewood,51.0385625,-114.0165895,/ab/calgary/rentals/condo/2-bedrooms/inglewood/52909,Condo,2497,2,1240,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.040463,-114.0655949,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/334787,Condo,3000,2,1100,2,2,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Bridgeland,51.0521115,-114.0399465,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/377892,Condo,2175,2,790,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bridgeland,51.0505805,-114.0403062,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/472291,Condo,2025,2,772,2,0,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Victoria Park,51.0418627,-114.0538114,/ab/calgary/rentals/condo/1-bedroom/victoria-park/pet-friendly/149854,Condo,2250,1+den,800,1.5,2,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cranston,50.882821438729,-113.980595073047,/ab/calgary/rentals/condo/2-bedrooms/cranston/481438,Condo,2050,2,908,2,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,University District,51.0800863,-114.146701,/ab/calgary/rentals/condo/2-bedrooms/university-district/469596,Condo,2200,2,914,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bridgeland,51.0525326,-114.0410648,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/420210,Condo,2700,2,1818,2.5,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0401551,-114.0601539,/ab/calgary/rentals/condo/2-bedrooms/beltline/117675,Condo,2800,2,980,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0419827,-114.0730766,/ab/calgary/rentals/condo/2-bedrooms/beltline/151264,Condo,2700,2,"1,269",2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0414689,-114.0601996,/ab/calgary/rentals/condo/2-bedrooms/beltline/477075,Condo,2295,2,950,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0402772,-114.0662295,/ab/calgary/rentals/condo/2-bedrooms/beltline/384798,Condo,2800,2,900,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0393317,-114.0812304,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/468138,Condo,2550,2,810,2,0,2,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Crescent Heights,51.0538506,-114.0577658,/ab/calgary/rentals/condo/3-bedrooms/crescent-heights/86349,Condo,2990,3,2200,2,0,0,,,0,0,1,0,1,1,0
Not-Rented,Immediate,2000-01-01,Calgary,Hillhurst,51.054088,-114.0862526,/ab/calgary/rentals/condo/2-bedrooms/hillhurst/pet-friendly/301153,Condo,2600,2,850,2,2,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,East Village,51.047302909967,-114.052231208459,/ab/calgary/rentals/condo/2-bedrooms/east-village/148880,Condo,2750,2+den,"1,213",2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Eau Claire,51.0530356,-114.0661001,/ab/calgary/rentals/condo/1-bedroom/eau-claire/366030,Condo,2200,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0401551,-114.0601539,/ab/calgary/rentals/condo/2-bedrooms/beltline/482316,Condo,2800,2,1000,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.0489344,-114.0852686,/ab/calgary/rentals/condo/2-bedrooms/downtown/360852,Condo,2300,2+den,,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,West Springs,51.061188,-114.2090495,/ab/calgary/rentals/condo/2-bedrooms/west-springs/366462,Condo,2700,2+den,1575,2.5,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,East Village,51.0479073,-114.052977,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/447790,Condo,2550,2,1041,2,0,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,East Village,51.0479073,-114.052977,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/447791,Condo,2615,2+den,1244,2,0,2,,,0,0,1,1,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.0484641,-114.0875637,/ab/calgary/rentals/condo/2-bedrooms/downtown/318382,Condo,2199,2,1100,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Eau Claire,51.0524639,-114.0667871,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/pet-friendly/481612,Condo,2400,2,880,2,0,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0401551,-114.0601539,/ab/calgary/rentals/condo/2-bedrooms/beltline/415985,Condo,2800,2,971,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0387874,-114.0801787,/ab/calgary/rentals/condo/2-bedrooms/beltline/476655,Condo,2300,2,962 sq ft,2,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,East Village,51.0470923,-114.0500534,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/481480,Condo,2500,2+den,1000,2,2,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Inglewood,51.0427458,-114.0378714,/ab/calgary/rentals/condo/1-bedroom/inglewood/pet-friendly/393163,Condo,2200,1+den,,1,2,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0416453,-114.0690963,/ab/calgary/rentals/condo/2-bedrooms/beltline/405914,Condo,2550,2+den,924,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.0491572,-114.0822146,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/328018,Condo,2500,1,750,1,0,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,East Village,51.0470923,-114.0500534,/ab/calgary/rentals/condo/1-bedroom/east-village/440326,Condo,2800,1,620,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Arbour Lake,51.1274384,-114.2109572,/ab/calgary/rentals/condo/2-bedrooms/arbour-lake/52312,Condo,2400,2+den,975,2,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.039276,-114.081281,/ab/calgary/rentals/condo/2-bedrooms/beltline/288978,Condo,2400,2,1000,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Apr 08,2022-04-08,Calgary,Beltline,51.0418979,-114.0722516,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/422152,Condo,2650,2,751,1,2,2,,,0,0,1,1,1,1,1
Not-Rented,Apr 10,2022-04-10,Calgary,Kensington,51.055569599368,-114.086540089966,/ab/calgary/rentals/condo/2-bedrooms/kensington/103356,Condo,2900,2,915,2,0,0,,,0,0,1,1,1,0,1
Not-Rented,Apr 15,2022-04-15,Calgary,Parkdale,51.0575953,-114.1345554,/ab/calgary/rentals/condo/2-bedrooms/parkdale/pet-friendly/348818,Condo,2050,2,1000,2,2,2,,,0,0,1,1,1,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/2-bedrooms/downtown/337684,Condo,3000,2+den,1060,2,0,0,,,0,0,1,0,1,1,1
Not-Rented,Apr 20,2022-04-20,Calgary,Bridgeland,51.0505805,-114.0403062,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/484043,Condo,2095,2,,2,2,0,,,0,0,1,0,1,0,0
Not-Rented,Apr 20,2022-04-20,Calgary,Beltline,51.0423912,-114.0886697,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/360948,Condo,2800,2+den,1000,2,0,2,,,0,0,1,1,1,1,1
Not-Rented,Apr 30,2022-04-30,Calgary,Beltline,51.040463,-114.0655949,/ab/calgary/rentals/condo/1-bedroom/beltline/478216,Condo,2475,1+den,900+,1,0,0,,,0,0,0,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Killarney,51.0375166,-114.1183468,/ab/calgary/rentals/condo/2-bedrooms/killarney/116086,Condo,2150,2,850,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,May 01,2022-05-01,Calgary,Haysboro,50.97813,-114.07336,/ab/calgary/rentals/condo/2-bedrooms/haysboro/29818,Condo,2300,2,1100,2,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Bridgeland,51.04988,-114.0399462,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/118432,Condo,2095,2,886,2,2,2,,,0,0,0,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.04382011563,-114.081771342407,/ab/calgary/rentals/condo/2-bedrooms/beltline/143408,Condo,2700,2+den,900,2,0,0,,,0,0,1,1,1,0,1
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0398704,-114.076018,/ab/calgary/rentals/condo/2-bedrooms/beltline/97049,Condo,2900,2,1087,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Eau Claire,51.0504736,-114.0777736,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/482802,Condo,2050,2,878,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Bridgeland,51.0557226,-114.0525012,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/484262,Condo,2050,2,800,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Downtown,51.0491977,-114.0816098,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/36503,Condo,2295,2,986,2,2,2,,,0,0,1,1,1,0,1
Not-Rented,May 01,2022-05-01,Calgary,South Calgary,51.0233746,-114.102992,/ab/calgary/rentals/condo/2-bedrooms/south-calgary/pet-friendly/376507,Condo,2100,2,1100,2.5,2,2,,,0,0,0,0,0,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0433635,-114.0761203,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/483913,Condo,2300,2+den,900,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Bankview,51.0354091,-114.0961292,/ab/calgary/rentals/condo/3-bedrooms/bankview/pet-friendly/380418,Condo,2600,3+den,1200,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Inglewood,51.0427458,-114.0378714,/ab/calgary/rentals/condo/2-bedrooms/inglewood/pet-friendly/389604,Condo,2200,2,1089 sq.ft (924 sq.ft interior + 165 sq.ft exterior),2,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0436211,-114.081813,/ab/calgary/rentals/condo/2-bedrooms/beltline/463351,Condo,2995,2+den,1000,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.0370303,-114.0698419,/ab/calgary/rentals/condo/2-bedrooms/mission/483747,Condo,2350,2+den,1000,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0348683,-114.076736,/ab/calgary/rentals/condo/2-bedrooms/lower-mount-royal/pet-friendly/481396,Condo,2200,2+den,"1,350",2,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/482255,Condo,2050,1+den,921,2,2,2,,,0,0,1,1,1,0,1
Not-Rented,May 01,2022-05-01,Calgary,Downtown,51.0528097,-114.0708249,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/349346,Condo,2300,2,1050,2,2,2,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Downtown,51.053729190602,-114.067262258098,/ab/calgary/rentals/condo/1-bedroom/downtown/337915,Condo,2100,1+den,656,1,0,0,,,0,0,1,0,1,0,1
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0404468,-114.06882,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/481449,Condo,2099,2,825,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Tuscany,51.1318587,-114.236273,/ab/calgary/rentals/condo/2-bedrooms/tuscany/pet-friendly/312105,Condo,2200,2,1000,2,2,2,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Eau Claire,51.0529432,-114.0664394,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/137007,Condo,2900,2,838,2,0,0,,,0,0,1,1,1,0,1
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0436211,-114.0818131,/ab/calgary/rentals/condo/2-bedrooms/beltline/388957,Condo,2150,2,800,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Connaught,51.0435279,-114.0866406,/ab/calgary/rentals/condo/2-bedrooms/connaught/11038,Condo,2100,2,,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,May 01,2022-05-01,Calgary,Eau Claire,51.05054,-114.07642,/ab/calgary/rentals/condo/1-bedroom/eau-claire/411022,Condo,2500,1,900,1.5,0,0,,,0,0,1,1,1,1,1
Not-Rented,May 01,2022-05-01,Calgary,Bridgeland,51.0521115,-114.0399465,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/480001,Condo,2350,2,821,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Eau Claire,51.0510088,-114.0794989,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/83880,Condo,2500,2+den,1245,2,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 02,2022-05-02,Calgary,Eau Claire,51.0530356,-114.0661001,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/473095,Condo,2800,2,900,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,May 15,2022-05-15,Calgary,Altadore,51.01635,-114.0985,/ab/calgary/rentals/condo/2-bedrooms/altadore/pet-friendly/121086,Condo,2300,2,1000',2,2,2,,,0,0,1,1,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Eau Claire,51.0530356,-114.0661001,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/pet-friendly/424130,Condo,2800,2,~860,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Eau Claire,51.053149,-114.0671572,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/437854,Condo,3000,2,900,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Jun 01,2022-06-01,Calgary,Beltline,51.0424725,-114.0934,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/394884,Condo,2075,2,950,1.5,2,2,,,0,0,1,1,1,1,1
Not-Rented,Jun 01,2022-06-01,Calgary,Beltline,51.0420136,-114.0594653,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/482537,Condo,2250,1,650,1,2,2,,,0,0,1,1,1,1,1
Not-Rented,Jun 01,2022-06-01,Calgary,Beltline,51.0402772,-114.0662295,/ab/calgary/rentals/condo/1-bedroom/beltline/334786,Condo,2400,1,591,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Jun 01,2022-06-01,Calgary,Beltline,51.042178980978,-114.059651976721,/ab/calgary/rentals/condo/2-bedrooms/beltline/125002,Condo,2700,2,850,2,0,0,,,0,0,1,1,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Beltline,51.0382326,-114.0836706,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/376731,Condo,3000,2,1011,2,2,2,,,0,0,0,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Inglewood,51.0384827,-114.0154769,/ab/calgary/rentals/condo/2-bedrooms/inglewood/pet-friendly/484103,Condo,2600,2,882,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Beltline,51.0387688,-114.0790789,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/429666,Condo,2850,2,1000,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Downtown,51.0501285,-114.0804723,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/463642,Condo,2600,2,1050,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Beltline,51.0390936,-114.0817482,/ab/calgary/rentals/condo/2-bedrooms/beltline/432786,Condo,2350,2,,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Downtown,51.048654,-114.0851009,/ab/calgary/rentals/condo/1-bedroom/downtown/425543,Condo,2300,1,671,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Bridgeland,51.0524746,-114.0413154,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/364985,Condo,2395,2,1200,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 01,2022-06-01,Calgary,Downtown,51.0482801,-114.0848585,/ab/calgary/rentals/condo/2-bedrooms/downtown/98628,Condo,2500,2+den,1076,2,0,0,,,0,0,1,1,1,0,1
Not-Rented,Jun 01,2022-06-01,Calgary,Victoria Park,51.0418627,-114.0538113,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/314683,Condo,2500,2,,2,2,2,,,0,0,1,0,1,0,0
Not-Rented,Jun 20,2022-06-20,Calgary,Eau Claire,51.0530356,-114.0661001,/ab/calgary/rentals/condo/1-bedroom/eau-claire/435894,Condo,2100,1,596,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Jun 22,2022-06-22,Calgary,Spruce Cliff,51.0426342,-114.1367612,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/60716,Condo,2400,2,905,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Jul 01,2022-07-01,Calgary,Eau Claire,51.0524639,-114.0667872,/ab/calgary/rentals/condo/1-bedroom/eau-claire/404207,Condo,2300,1,520,1,0,0,,,0,0,1,1,0,1,1
Not-Rented,Jul 01,2022-07-01,Calgary,East Village,51.0494421,-114.0559496,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/137113,Condo,2300,2+den,900,2,2,2,,,0,0,1,1,1,0,1
Not-Rented,Jul 01,2022-07-01,Calgary,Eau Claire,51.05379841207,-114.067256791996,/ab/calgary/rentals/condo/1-bedroom/eau-claire/334429,Condo,2050,1+den,670 plus deck,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Negotiable,3000-00-00,Calgary,Sunnyside,51.0550866,-114.0848282,/ab/calgary/rentals/condo/2-bedrooms/sunnyside/479390,Condo,2165,2,,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Negotiable,3000-00-00,Calgary,Sunnyside,51.0550866,-114.0848282,/ab/calgary/rentals/condo/2-bedrooms/sunnyside/479243,Condo,2645,2+den,1100,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Negotiable,3000-00-00,Calgary,Bridgeland,51.0529054,-114.0405459,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/480811,Condo,2300,2,1000,2,2,0,,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,McKenzie Towne,50.9144158,-113.965058,/ab/calgary/rentals/condo/1-bedroom/mckenzie-towne/80681,Condo,2300,1,1900,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,,3099-01-01,Calgary,Beltline,51.0423757,-114.0876612,/ab/calgary/rentals/condo/2-bedrooms/beltline/40589,Condo,2350,2,1100,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Hillhurst,51.0594629,-114.0952777,/ab/calgary/rentals/condo/2-bedrooms/hillhurst/403964,Condo,2950,2,1800,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,,3099-01-01,Calgary,Patterson,51.059178,-114.166321,/ab/calgary/rentals/condo/2-bedrooms/patterson/pet-friendly/129383,Condo,2050,2,1000,2,0,2,,,0,0,1,1,1,1,1
Not-Rented,,3099-01-01,Calgary,Downtown,51.0494276,-114.0814616,/ab/calgary/rentals/condo/2-bedrooms/downtown/28266,Condo,2500,2+den,,2,0,0,,,0,0,1,1,1,0,0
Rented,Immediate,2000-01-01,Calgary,Kelvin Grove,50.9908135,-114.0838408,/ab/calgary/rentals/condo/3-bedrooms/kelvin-grove/pet-friendly/475600,Condo,,3,1909,3,2,2,,,0,0,0,0,0,0,0
Rented,Immediate,2000-01-01,Calgary,East Village,51.0473453,-114.0502366,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/452236,Condo,,2+den,1064,2.5,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Eau Claire,51.0526419,-114.0739453,/ab/calgary/rentals/condo/1-bedroom/eau-claire/357328,Condo,3300,1,1300,2,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Eau Claire,51.0510641,-114.0794273,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/pet-friendly/454769,Condo,3600,2+den,1350,2,0,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Victoria Park,51.0414995,-114.0596638,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/484154,Condo,3500,2+den,1480,2,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bridgeland,51.051316,-114.0473615,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/313092,Condo,3350,2,1100,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Victoria Park,51.0415203,-114.055738,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/297263,Condo,4000,2,,2.5,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Eau Claire,51.0518113,-114.0652831,/ab/calgary/rentals/condo/1-bedroom/eau-claire/pet-friendly/313384,Condo,3400,1+den,850,1,0,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Eau Claire,51.0491572,-114.0822146,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/483151,Condo,3800,2,1400,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0391087,-114.0859394,/ab/calgary/rentals/condo/3-bedrooms/beltline/pet-friendly/478340,Condo,3275,3+den,1350,2.5,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Victoria Park,51.0418627,-114.0538114,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/332659,Condo,3400,2,1140,2,2,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,South Calgary,51.0283507,-114.0998044,/ab/calgary/rentals/condo/2-bedrooms/south-calgary/pet-friendly/61900,Condo,3500,2,1550-1750 sq.ft. ***This will vary due to range of different units,2.5,2,2,,,0,0,1,1,1,1,1
Not-Rented,Apr 09,2022-04-09,Calgary,Downtown,51.048291344846,-114.08541954848,/ab/calgary/rentals/condo/3-bedrooms/downtown/pet-friendly/91309,Condo,3195,3,1355,2,2,2,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Downtown,51.0501285,-114.0804723,/ab/calgary/rentals/condo/2-bedrooms/downtown/87099,Condo,3400,2+den,1142,2,0,0,,,0,0,1,0,1,1,1
Not-Rented,May 01,2022-05-01,Calgary,Victoria Park,51.0418149,-114.0538211,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/392596,Condo,3300,2,1162,2,2,2,,,0,0,0,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Eau Claire,51.0524639,-114.0667872,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/87700,Condo,3100,2,1000,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,May 01,2022-05-01,Calgary,Eau Claire,51.053149,-114.0671571,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/146209,Condo,3200,2,815,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,May 05,2022-05-05,Calgary,Beltline,51.0402772,-114.0662295,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/64208,Condo,3500,2,1158,2,2,2,,,0,0,1,1,1,1,1
Not-Rented,Jun 01,2022-06-01,Calgary,Eau Claire,51.052468,-114.0667876,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/445621,Condo,3400,2,1000,2,0,0,,,0,0,1,1,1,1,1
Not-Rented,Jun 02,2022-06-02,Calgary,Victoria Park,51.0418149,-114.0538211,/ab/calgary/rentals/condo/1-bedroom/victoria-park/pet-friendly/468808,Condo,3700,1+den,1207,2,2,2,,,0,0,1,1,1,0,1
Not-Rented,Aug 01,2022-08-01,Calgary,Beltline,51.043753692431,-114.081677912164,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/482065,Condo,3300,2,750,2,2,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Victoria Park,51.03924,-114.06089,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/462992,Condo,4500,2,1558,2.5,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Eau Claire,51.0524639,-114.0667872,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/139569,Condo,4200,2+den,1100,2,0,0,,,0,0,1,1,1,1,1
