availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.044004,-114.075438,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/361795,Apartment,2600,2,910,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,West Hillhurst,51.054636,-114.1167639,/ab/calgary/rentals/apartment/2-bedrooms/west-hillhurst/pet-friendly/319079,Apartment,2400,0,992,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Brentwood,51.0868171,-114.1280086,/ab/calgary/rentals/apartment/2-bedrooms/brentwood/pet-friendly/403415,Apartment,2560,0,803,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Manchester,51.0032938,-114.0700788,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/405788,Apartment,2350,3,781,2.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0380278,-114.0746476,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/465134,Apartment,2480,2,914,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,West Springs,51.0640232,-114.2002681,/ab/calgary/rentals/apartment/1-bedroom/west-springs/pet-friendly/435770,Apartment,2650,2,989,2.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Windsor Park,51.00805,-114.081114,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/387408,Apartment,2585,2,938,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0423207,-114.0834087,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/335626,Apartment,2770,2,958,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.0292343,-114.0649091,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/453881,Apartment,3149,3,965,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,University District,51.0780886,-114.1500782,/ab/calgary/rentals/apartment/2-bedrooms/university-district/pet-friendly/471634,Apartment,2900,3,820,2.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.9838397,-114.072764,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/426571,Apartment,2124,2,825,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.9834541,-114.0727649,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/410845,Apartment,2297,2,968,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Windsor Park,51.002155,-114.07774,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/328458,Apartment,1475,2,850,0.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Southwood,50.9519021,-114.0855439,/ab/calgary/rentals/apartment/1-bedroom/southwood/pet-friendly/59980,Apartment,1450,3,850,0.0,2,0,1,0,1,0,0,1
Nov 01,2022-11-01 00:00:00,Calgary,Victoria Park,51.0415203,-114.055738,/ab/calgary/rentals/apartment/2-bedrooms/victoria-park/pet-friendly/416372,Apartment,2300,0,979,2.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Lower Mount Royal,51.035721,-114.083918,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/406917,Apartment,1645,2,924,1.0,2,0,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Cornerstone,51.1645766,-113.94518,/ab/calgary/rentals/apartment/1-bedroom/cornerstone/pet-friendly/406865,Apartment,1700,3,907,2.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,University District,51.0775801,-114.1475871,/ab/calgary/rentals/apartment/1-bedroom/university-district/pet-friendly/434051,Apartment,2150,2,820,2.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Skyview,51.1631271,-113.9578191,/ab/calgary/rentals/apartment/1-bedroom/skyview/pet-friendly/305820,Apartment,1798,2,945,2.0,2,2,0,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Patterson Heights,51.063151,-114.183744,/ab/calgary/rentals/apartment/1-bedroom/patterson-heights/pet-friendly/29358,Apartment,1479,2,815,0.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Wildwood,51.0522649,-114.143739,/ab/calgary/rentals/apartment/1-bedroom/wildwood/pet-friendly/29347,Apartment,1779,2,945,0.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Lakeview,50.994972,-114.119563,/ab/calgary/rentals/apartment/1-bedroom/lakeview/pet-friendly/343049,Apartment,1883,2,840,0.0,2,0,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Quarry Park,50.961519460415,-114.007880666132,/ab/calgary/rentals/apartment/1-bedroom/quarry-park/pet-friendly/444016,Apartment,2140,2,840,2.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Bankview,51.0347959,-114.1012606,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/449922,Apartment,1400,1,650,0.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Inglewood,51.0400702,-114.0308983,/ab/calgary/rentals/apartment/1-bedroom/inglewood/pet-friendly/453951,Apartment,1842,2,940,0.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Beltline,51.041582,-114.077916,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/127453,Apartment,1400,2,804,1.0,2,0,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Mahogany,50.8960136,-113.9342337,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/442585,Apartment,4185,2,694,2.0,2,2,1,0,1,0,0,11
Nov 01,2022-11-01 00:00:00,Calgary,Springbank Hill,51.0263635,-114.2093598,/ab/calgary/rentals/apartment/1-bedroom/springbank-hill/472610,Apartment,3400,2,700,2.0,0,0,1,1,1,0,0,11
Nov 05,2022-11-05 00:00:00,Calgary,Beltline,51.0405578,-114.0737581,/ab/calgary/rentals/apartment/1-bedroom/beltline/339850,Apartment,1700,2,847,0.0,0,0,1,0,1,0,0,11
Nov 15,2022-11-15 00:00:00,Calgary,Varsity,51.0926693,-114.1512527,/ab/calgary/rentals/apartment/1-bedroom/varsity/pet-friendly/31264,Apartment,1989,2,850,0.0,2,2,1,1,1,0,0,11
Nov 15,2022-11-15 00:00:00,Calgary,Manchester,51.003851858431,-114.068871734393,/ab/calgary/rentals/apartment/1-bedroom/manchester/pet-friendly/462707,Apartment,1849,2,811,2.0,2,2,1,1,1,0,1,11
Dec 01,2022-12-01 00:00:00,Calgary,Bankview,51.0368986,-114.0950532,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/500726,Apartment,2050,2,885,2.0,2,2,0,0,0,0,0,12
Dec 01,2022-12-01 00:00:00,Calgary,Bridgeland,51.0541713,-114.0533083,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/43499,Apartment,1425,2,850,0.0,0,0,1,1,1,0,0,12
Dec 01,2022-12-01 00:00:00,Calgary,Bankview,51.0340614,-114.102587,/ab/calgary/rentals/apartment/1-bedroom/bankview/41174,Apartment,1425,2,902,0.0,0,0,1,0,1,0,0,12
Dec 21,2022-12-21 00:00:00,Calgary,Beltline,51.0411205,-114.0804713,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/435438,Apartment,1450,2,811,0.0,2,2,1,0,1,0,0,12
Mar 15,2023-03-15 00:00:00,Calgary,Bankview,51.0305248,-114.1029159,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/500212,Apartment,2079,2,866,2.0,2,2,1,0,1,0,0,3
call for availability,call for availability,Calgary,Parkdale,51.0590604,-114.1355465,/ab/calgary/rentals/apartment/2-bedrooms/parkdale/487469,Apartment,3150,2,960,0.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Downtown,51.047748282615,-114.077661308598,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/14548,Apartment,1424,2,748,0.0,2,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Sunalta,51.0402381,-114.095706,/ab/calgary/rentals/apartment/1-bedroom/sunalta/483389,Apartment,1300,2,850,0.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Edgemont,51.126592,-114.137232,/ab/calgary/rentals/apartment/1-bedroom/edgemont/pet-friendly/5596,Apartment,,2,940,2.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Dover,51.0294575,-113.9897399,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/96614,Apartment,,2,850,0.0,2,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Richmond/Knob Hill,51.0241944,-114.1149641,/ab/calgary/rentals/apartment/1-bedroom/richmond-knob-hill/pet-friendly/355606,Apartment,,2,775,2.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Mission,51.0327199,-114.0706328,/ab/calgary/rentals/apartment/1-bedroom/mission/439597,Apartment,,1,780,0.0,0,0,1,0,1,0,1,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0367289,-114.0875194,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/318587,Apartment,,2,724,0.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Acadia,50.972543,-114.066826,/ab/calgary/rentals/apartment/1-bedroom/acadia/47994,Apartment,,2,950,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.039783,-114.07958,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/440472,Apartment,,2,794,2.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Hillhurst,51.0564614,-114.0856152,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/142108,Apartment,,2,802,0.0,2,2,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0370382,-114.0790526,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/360545,Apartment,,3,994,2.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.041047,-114.0745879,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/316346,Apartment,,0,570,0.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0366916,-114.083831,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/333403,Apartment,,2,800,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Walden,50.8736601,-114.0374756,/ab/calgary/rentals/apartment/1-bedroom/walden/327176,Apartment,,2,914,2.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Downtown,51.0436825,-114.0650951,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/63434,Apartment,,1,695,0.0,2,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.036648,-114.078988,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/51253,Apartment,,2,850,0.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Mount Pleasant,51.0676898,-114.0810832,/ab/calgary/rentals/apartment/1-bedroom/mount-pleasant/pet-friendly/344812,Apartment,,2,927,0.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Renfrew,51.058042,-114.049127,/ab/calgary/rentals/apartment/1-bedroom/renfrew/302543,Apartment,,2,844,2.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Mission,51.035494268744,-114.068883411765,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/346849,Apartment,,1,551,0.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.0397665,-114.0657125,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/348260,Apartment,,1,450,0.0,2,2,1,1,1,0,1,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0354768,-114.0815721,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/444839,Apartment,,1,600,0.0,0,0,1,1,1,1,1,call for availability
call for availability,call for availability,Calgary,Deer Run,50.93241,-114.0096149,/ab/calgary/rentals/apartment/2-bedrooms/deer-run/pet-friendly/374570,Apartment,,3,970,0.0,2,0,0,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bankview,51.0318654,-114.1015524,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/395365,Apartment,,2,850,0.0,2,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Richmond/Knob Hill,51.0366966,-114.1070523,/ab/calgary/rentals/apartment/1-bedroom/richmond-knob-hill/pet-friendly/480081,Apartment,,1,718,0.0,2,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Crescent Heights,51.057301,-114.0571056,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/305938,Apartment,,2,830,0.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.040089,-114.0733298,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/360868,Apartment,,1,650,0.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bankview,51.03335,-114.10007,/ab/calgary/rentals/apartment/1-bedroom/bankview/17058,Apartment,,2,900,0.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Downtown,51.0467224,-114.0820723,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/17396,Apartment,,2,840,0.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Downtown,51.0457187,-114.0805283,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/17394,Apartment,,2,900,0.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Walden,50.8738894,-114.0390593,/ab/calgary/rentals/apartment/1-bedroom/walden/314007,Apartment,,2,952,2.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0369847,-114.0918323,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/297950,Apartment,,1,800,0.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bowness,51.0916264,-114.1968258,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/290595,Apartment,,0,525,0.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Dalhousie,51.1006179,-114.1501253,/ab/calgary/rentals/apartment/2-bedrooms/dalhousie/47042,Apartment,,0,965,1.0,0,0,1,1,1,1,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.0419755,-114.0594055,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/407213,Apartment,,2,848,2.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.0408851,-114.0838949,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/312965,Apartment,,2,800,0.0,2,0,1,1,1,1,1,call for availability
call for availability,call for availability,Calgary,Highland Park,51.090537,-114.0598406,/ab/calgary/rentals/apartment/1-bedroom/highland-park/pet-friendly/102502,Apartment,,2,890,2.0,0,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Hillhurst,51.0573022,-114.0912385,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/406644,Apartment,,2,466,2.0,0,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bowness,51.090669,-114.194995,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/294381,Apartment,,2,717,0.0,2,0,1,1,1,0,0,call for availability
